username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
smellypoops,2014-12-25 00:00:00,0.0,0.0,Merry Christmas! @Christmas Wonderland at Gardens By the Bay http:// instagram.com/p/w_tGsINDVv/,,@Christmas,,5.47783817554e+17,https://twitter.com/smellypoops/status/547783817554305024,gardens by the bay mrt station,gardens by the bay
NicholasEng_,2014-12-25 00:00:00,0.0,0.0,Merry Christmas @Gardens by the Bay http:// instagram.com/p/w_tJhfl3JF/,,@Gardens,,5.47783914984e+17,https://twitter.com/NicholasEng_/status/547783914983792641,gardens by the bay mrt station,gardens by the bay
sandralimjiayi,2014-12-25 00:00:00,0.0,0.0,Merry Christmas @Gardens by the Bay http:// instagram.com/p/w_tIiEMU6u/,,@Gardens,,5.47783881044e+17,https://twitter.com/sandralimjiayi/status/547783881043505152,gardens by the bay mrt station,gardens by the bay
tquietlife,2014-12-25 00:00:00,0.0,0.0,was invited to a match with some random team just now playing for them on sunday at Bedok South Sec fuck memories,,,,5.47783913507e+17,https://twitter.com/tquietlife/status/547783913507012609,bedok mrt station,bedok
MattLlh,2014-12-25 00:01:00,0.0,0.0,I'm at Bedok 85 Market https://www. swarmapp.com/c/b236hxs6d3O,,,,5.47784236431e+17,https://twitter.com/MattLlh/status/547784236431081473,bedok mrt station,bedok
TrafficDotMy,2014-12-25 00:01:00,0.0,0.0,RT: 2323 H Kelantan : Kolej Vokasional Tanah Merah . https://twitter.com/radarbahayaMY/status/547779948061003776/photo/1 pic.twitter.com/EKj8fFRfyD,,,,5.47784219293e+17,https://twitter.com/TrafficDotMy/status/547784219292745728,tanah merah mrt station,tanah merah
ValerieBacon,2014-12-25 00:01:00,1.0,1.0,omg everyone with their Christmas trees and Christmas caroling in siglap so cute,,,,5.47784133813e+17,https://twitter.com/ValerieBacon/status/547784133812813824,siglap mrt station,siglap
Meiling12345,2014-12-25 00:01:00,1.0,0.0,If you my friend and you mention Clarke Quay pic.twitter.com/gA6TtbuiiE,,,,5.47784043677e+17,https://twitter.com/Meiling12345/status/547784043677241344,clarke quay mrt station,clarke quay
hannabunnyb,2014-12-25 00:01:00,0.0,0.0,@kimietalib @radarbahayaMY @NizamArchibald Tanah merah,,@kimietalib @radarbahayaMY @NizamArchibald,,5.47784064078e+17,https://twitter.com/hannabunnyb/status/547784064078323713,tanah merah mrt station,tanah merah
JuanHafizMata,2014-12-25 00:01:00,0.0,0.0,@FrancescHarris haha you cycled past me dude at bedok haha I was in the car doe hahahahaha,,@FrancescHarris,,5.47784223743e+17,https://twitter.com/JuanHafizMata/status/547784223742889984,bedok mrt station,bedok
egikawaii,2014-12-25 00:01:00,0.0,0.0,#singapore #vacation #latepost @Clarke Quay - Singapore http:// instagram.com/p/w_tPkNEmwp/,,@Clarke,#singapore #vacation #latepost,5.47784123751e+17,https://twitter.com/egikawaii/status/547784123751075840,clarke quay mrt station,clarke quay
marccristobal,2014-12-25 00:01:00,0.0,0.0,All I want for christmas is you Merry Christmas! @Gardens by the Bay http:// instagram.com/p/w_tRyNsIuT/,,@Gardens,,5.4778419877e+17,https://twitter.com/marccristobal/status/547784198770397184,gardens by the bay mrt station,gardens by the bay
DessyLee12,2014-12-25 00:01:00,0.0,0.0,Christmas night (at @clarkequay ) — https:// path.com/p/4EUDcy,,@clarkequay,,5.4778418094e+17,https://twitter.com/DessyLee12/status/547784180940021760,clarke quay mrt station,clarke quay
Purplemariposa1,2014-12-25 00:02:00,0.0,0.0,Want to win A Caldecott Library? I just entered to win & you can too: http:// is.gd/QvYE0N,,,,5.47784381709e+17,https://twitter.com/Purplemariposa1/status/547784381708767233,caldescott mrt station,caldescott
TChinHao,2014-12-25 00:02:00,0.0,0.0,I'm at Dhoby Ghaut MRT Interchange (CC1/NE6/NS24) - @smrt_singapore in Singapore https://www. swarmapp.com/c/4DFGY1e49EV,,@smrt_singapore,,5.47784440698e+17,https://twitter.com/TChinHao/status/547784440697847808,dhoby ghaut mrt station,dhoby ghaut
ivmizvn_,2014-12-25 00:02:00,0.0,0.0,Otw back to yishun safra.,,,,5.47784336104e+17,https://twitter.com/ivmizvn_/status/547784336104116224,yishun mrt station,yishun
Weilinlow,2014-12-25 00:03:00,0.0,0.0,"3rd Christmas together! @Flower Dome, Gardens by the Bay http:// instagram.com/p/w_teXKHIBe/",,@Flower,,5.47784630775e+17,https://twitter.com/Weilinlow/status/547784630775341056,gardens by the bay mrt station,gardens by the bay
FrancescHarris,2014-12-25 00:03:00,1.0,0.0,Cycled from pasir ris to ecp meeting the target of reaching before christmas,,,,5.47784731258e+17,https://twitter.com/FrancescHarris/status/547784731257888768,pasir ris mrt station,pasir ris
masutani,2014-12-25 00:03:00,0.0,0.0,クリスマスもカウントダウンあるんだ。HDBの窓から @Boon Lay Hawker centre http:// instagram.com/p/w_tgXEllB5/,,@Boon,,5.47784701147e+17,https://twitter.com/masutani/status/547784701146980352,boon lay mrt station,boon lay
MazmiBm,2014-12-25 00:04:00,0.0,0.0,MERRY CHRISTMAS GUYS!!!!!! #merrychristmas @Blk 906 Tampines Ave 4 http:// instagram.com/p/w_tiRfDRav/,,@Blk,#merrychristmas,5.47784766016e+17,https://twitter.com/MazmiBm/status/547784766016065537,tampines mrt station,tampines
