username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
enghooi,2014-10-24 00:00:00,0.0,0.0,#snarkypuppy #kallangtheater #singapore @Kallang Theatre http:// instagram.com/p/ugD2V8vkkW/,,@Kallang,#snarkypuppy #kallangtheater #singapore,5.25315836329e+17,https://twitter.com/enghooi/status/525315836329078784,kallang mrt station,kallang
MANFREDEEZ,2014-10-24 00:01:00,0.0,0.0,"@SamanthaHong My first choice AHS the rest is all the matrep sch around pasir ris hehe, ready to play guitar and sing song under void deck",,@SamanthaHong,,5.25316100016e+17,https://twitter.com/MANFREDEEZ/status/525316100016177152,pasir ris mrt station,pasir ris
xmeldorax,2014-10-24 00:02:00,0.0,0.0,@wanjepe i mean kau ade any takraw friendly match ke tk bsk dkt yishun ?,,@wanjepe,,5.2531642036e+17,https://twitter.com/xmeldorax/status/525316420360359936,yishun mrt station,yishun
EmoBlackSanta,2014-10-24 00:03:00,0.0,1.0,I'm at Siglap in Singapore https://www. swarmapp.com/c/lqC3Yv1BS6M,,,,5.2531661855e+17,https://twitter.com/EmoBlackSanta/status/525316618549997568,siglap mrt station,siglap
dexuann_tan,2014-10-24 00:03:00,0.0,0.0,Happy punggol boy day,,,,5.25316546336e+17,https://twitter.com/dexuann_tan/status/525316546336260096,punggol mrt station,punggol
wanjepe,2014-10-24 00:03:00,0.0,0.0,@xbewbsx hmmm nope i guess^^ why ? Bsk kau ader kt yishun ke haha,,@xbewbsx,,5.2531667261e+17,https://twitter.com/wanjepe/status/525316672610000896,yishun mrt station,yishun
xmeldorax,2014-10-24 00:04:00,0.0,0.0,@wanjepe haha yes bsk tgk kwn aku semua friendly match dkt yishun,,@wanjepe,,5.25316825903e+17,https://twitter.com/xmeldorax/status/525316825903423488,yishun mrt station,yishun
DrakeIsRandom,2014-10-24 00:04:00,0.0,0.0,No No no no no no no no no no there is no more McDonald's at sembawang . WWWHHHYYYYYYY,,,,5.25316800415e+17,https://twitter.com/DrakeIsRandom/status/525316800414621696,sembawang mrt station,sembawang
sgtastemakers,2014-10-24 00:05:00,0.0,0.0,"The Katong/Amber Road area, Siglap /Bayshore, Upper Thomson, and the Tanjung Rhu area were also cited by respondents as places likely to g...",,,,5.25317086756e+17,https://twitter.com/sgtastemakers/status/525317086755975168,siglap mrt station,siglap
ranie_Juwita,2014-10-24 00:05:00,0.0,0.0,"Selamat malam bagpacker (with rederanica, Pipit Lara, and 2 others at Serangoon Road) [pic] — https:// path.com/p/44whNO",,,,5.25316991633e+17,https://twitter.com/ranie_Juwita/status/525316991632949248,serangoon mrt station,serangoon
NehemiahKwan,2014-10-24 00:05:00,0.0,0.0,"@JayDesired I took from amk to punggol ,",,@JayDesired,,5.25317103411e+17,https://twitter.com/NehemiahKwan/status/525317103411134465,punggol mrt station,punggol
Yo_Kaii_,2014-10-24 00:06:00,0.0,0.0,Homedddd (@Blk 211 Boon Lay Place) https://www. swarmapp.com/c/4vaVU7Bynlc,,@Blk,,5.25317361114e+17,https://twitter.com/Yo_Kaii_/status/525317361113759744,boon lay mrt station,boon lay
xllhx,2014-10-24 00:08:00,0.0,1.0,Bedok prata anyone,,,,5.2531772439e+17,https://twitter.com/xllhx/status/525317724390445057,bedok mrt station,bedok
Kellyjobs_SG,2014-10-24 00:08:00,0.0,0.0,Accounts & Admin Executive | Transportation Services | One-North | $2200 - $2800 - Kelly Services (S) Pte Ltd-... http:// bit.ly/1wfGd1t,,,,5.25317903533e+17,https://twitter.com/Kellyjobs_SG/status/525317903533367296,one-north mrt station,one-north
Amirul_Matin,2014-10-24 00:09:00,0.0,0.0,After months of patrolling around Pasir Ris why didn't i come across such a thing?!?!,,,,5.25318163232e+17,https://twitter.com/Amirul_Matin/status/525318163232067585,pasir ris mrt station,pasir ris
lebihsegar,2014-10-24 00:09:00,0.0,0.0,"Nembus gang tikus, udah di daerah Tomang pas lampu merah . Gua udah nyi bau tanah sih emang tapi gua pikir bakal kekejar waktu kuliah gue.",,,,5.25318148317e+17,https://twitter.com/lebihsegar/status/525318148317134848,tanah merah mrt station,tanah merah
LurveizTera,2014-10-24 00:09:00,1.0,1.0,"Last station before naik bukit (@Restoran Cahaya Sri Bayu in Tanah Merah , Kelantan) https://www. swarmapp.com/c/2p1JSdxLVvD",,@Restoran,,5.25318201006e+17,https://twitter.com/LurveizTera/status/525318201006366720,tanah merah mrt station,tanah merah
singapore_buzz,2014-10-24 00:10:00,1.0,0.0,"Marine Parade to benefit most from Thomson East Coast Line: Survey: The Katong/Amber Road area, Siglap /Bayshore,… http:// dlvr.it/7J0Syk",,,,5.25318417076e+17,https://twitter.com/singapore_buzz/status/525318417075535872,siglap mrt station,siglap
ReAuBeNNN,2014-10-24 00:10:00,0.0,1.0,@Riyazisbackkkk Y nvr come yishun ?,,@Riyazisbackkkk,,5.25318455504e+17,https://twitter.com/ReAuBeNNN/status/525318455503777792,yishun mrt station,yishun
JONonMIA,2014-10-24 00:10:00,0.0,0.0,@xiaodan12 haha.. Sembawang near yishun! Heehee.. Why u wanna sing. Alot of anger to vent?,,@xiaodan12,,5.25318376743e+17,https://twitter.com/JONonMIA/status/525318376743124992,sembawang mrt station,sembawang
Andrew_S_Hatton,2014-10-24 00:11:00,0.0,0.0,@annispice Yes it was the next in the list - but it could be The Creek with Bradwell Power station in the background http://www. goldhanger.org.uk/picture-galler y-goldhanger/#jp-carousel-258 …,,@annispice,#jp,5.25318523532e+17,https://twitter.com/Andrew_S_Hatton/status/525318523531567104,braddell mrt station,braddell station
kahchun327,2014-10-24 00:11:00,0.0,0.0,wa! yesterday so many Commuters cram into jam-packed Lakeside MRT platform . http:// fb.me/3VmbJX9uC,,,,5.25318564338e+17,https://twitter.com/kahchun327/status/525318564337942528,lakeside mrt station,lakeside mrt
nicobella25,2014-10-24 00:11:00,0.0,0.0,Mindblown. #jazzfusion #SnarkyPuppy #Singapore #Grammy @Kallang Theatre http:// instagram.com/p/ugFDRVMrql/,,@Kallang,#jazzfusion #SnarkyPuppy #Singapore #Grammy,5.25318479068e+17,https://twitter.com/nicobella25/status/525318479067746305,kallang mrt station,kallang
bagashanantiaka,2014-10-24 00:11:00,0.0,0.0,"Bila anda tidak mampu menjadi jalan besar ...., jadilah jalan setapak yang membuat… (w/ @AlkoriSpc & @rioariston ) — https:// path.com/p/40Y9Nu",,@AlkoriSpc @rioariston,,5.25318591827e+17,https://twitter.com/bagashanantiaka/status/525318591827046400,jalan besar mrt station,jalan besar
FreeAdsSG,2014-10-24 00:12:00,0.0,0.0,HDB Rental - 3NG Blk 227 Serangoon Avenue 4 3-Room New Generation: - 3NG HDB Approved Unit - Approximate 67 Sq... http:// bit.ly/1rmZbws,,,,5.2531881699e+17,https://twitter.com/FreeAdsSG/status/525318816989863936,serangoon mrt station,serangoon
Averutia,2014-10-24 00:13:00,0.0,0.0,"DDDD8 RT @TODAYonline : Fire breaks out in Hougang St 11 flat, traps teenager http:// tdy.sg/10qFOMx pic.twitter.com/IJcNDaUp6e",,@TODAYonline,,5.25319115901e+17,https://twitter.com/Averutia/status/525319115901124608,hougang mrt station,hougang
mrupupup,2014-10-24 00:13:00,1.0,0.0,Relflections of Punggol bridge #punggol #punggolpromenade #iluvsg #architectonics_world #bridge … http:// instagram.com/p/ugFR6rsHqG/,,,#punggol #punggolpromenade #iluvsg #architectonics_world #bridge,5.25319017671e+17,https://twitter.com/mrupupup/status/525319017670529024,punggol mrt station,punggol
amyrhmyrh,2014-10-24 00:13:00,0.0,0.0,"abeh jumpe kat sekolah, jumpe kat tiong bahru , terus mcm strangers rabak HAHAHAHAHAHAHAA",,,,5.25319111992e+17,https://twitter.com/amyrhmyrh/status/525319111992029185,tiong bahru mrt station,tiong bahru
kabarberita,2014-10-24 00:15:00,0.0,0.0,Fire traps teen in Hougang St 11 flat - TODAYonline http:// goo.gl/fb/MqEbdw,,,,5.25319694115e+17,https://twitter.com/kabarberita/status/525319694115299328,hougang mrt station,hougang
quirkyhua,2014-10-24 00:15:00,0.0,0.0,omg last train to punggol .. lucky me,,,,5.25319547352e+17,https://twitter.com/quirkyhua/status/525319547352387584,punggol mrt station,punggol
iamcrissylou,2014-10-24 00:16:00,0.0,0.0,@reigvenlc @xblossomheartsx eh sabe mo hindi pwede? haha san ba sa yishun ?,,@reigvenlc @xblossomheartsx,,5.25319760406e+17,https://twitter.com/iamcrissylou/status/525319760406261760,yishun mrt station,yishun
hrnhkm_,2014-10-24 00:17:00,0.0,0.0,berapa ramai turun pasir ris ni,,,,5.25320096932e+17,https://twitter.com/hrnhkm_/status/525320096932040705,pasir ris mrt station,pasir ris
Chiang_Ah,2014-10-24 00:17:00,3.0,2.0,Still can't believe I saw Mr Aljunied in Club21 Bazaar .,,,,5.25320060928e+17,https://twitter.com/Chiang_Ah/status/525320060928159744,aljunied mrt station,aljunied
ziqzickeyy,2014-10-24 00:17:00,0.0,1.0,Oooo. Opening for paramedic lecturer at ite simei . Should i? Jadi cikgu pon best.,,,,5.25320102422e+17,https://twitter.com/ziqzickeyy/status/525320102422392832,simei mrt station,simei
maggiieemag,2014-10-24 00:18:00,0.0,1.0,@eunice_elisha !!!! RT @DerekL0h : Can help retweet? I think she is from ite simei pic.twitter.com/LPVwHjsHjv,,@eunice_elisha @DerekL0h,,5.25320268572e+17,https://twitter.com/maggiieemag/status/525320268571754496,simei mrt station,simei
thejanedoll,2014-10-24 00:18:00,0.0,0.0,I'm at Rochor Beancurd House in Singapore https://www. swarmapp.com/c/99RuUdBVt5f,,,,5.25320307449e+17,https://twitter.com/thejanedoll/status/525320307448745984,rochor mrt station,rochor
Coffee__Agent,2014-10-24 00:18:00,0.0,0.0,Les Patisseries @Toa Payoh Central http:// dragplus.com/web/go/?title= coffee&utm_source=twitter&utm_medium=link&utm_campaign=coffee&utm_term=coffee&url=https://omgsohungry.wordpress.com/2014/10/23/les-patisseries-toa-payoh-central/ … #coffee,,@Toa,#coffee,5.25320360188e+17,https://twitter.com/Coffee__Agent/status/525320360187924480,toa payoh mrt station,toa payoh
manav22,2014-10-24 00:19:00,0.0,0.0,"Thy know u very well...drunk Anku can do it anywher "" @ankeetd : Imagine this . Haad hey . #singapore @Yishun http:// instagram.com/p/ugAt8MHZxJ/ """,,@ankeetd @Yishun,#singapore,5.25320685536e+17,https://twitter.com/manav22/status/525320685535510528,yishun mrt station,yishun
ihasamic,2014-10-24 00:20:00,0.0,0.0,"(translated)""....Mr Ayob said he just completed making a mural or wall painting at a toa payoh block… http:// instagram.com/p/ugGIMygzYz/",,,,5.25320847616e+17,https://twitter.com/ihasamic/status/525320847616405505,toa payoh mrt station,toa payoh
Figofiq,2014-10-24 00:21:00,0.0,0.0,Hopefully I didn't missed anything out. If not I need to visit bras basah again,,,,5.25321231416e+17,https://twitter.com/Figofiq/status/525321231415799808,bras basah mrt station,bras basah
Figofiq,2014-10-24 00:21:00,0.0,0.0,"@sncrelyprincess go explore la. Hahaha. You're staying pasir ris right? Okay la yup! Oh, I thought you're working like the mkck2 factory",,@sncrelyprincess,,5.2532104768e+17,https://twitter.com/Figofiq/status/525321047680110593,pasir ris mrt station,pasir ris
_ongjn,2014-10-24 00:22:00,0.0,0.0,@IrfanIryani in bedok point sial.,,@IrfanIryani,,5.2532132778e+17,https://twitter.com/_ongjn/status/525321327779930112,bedok mrt station,bedok
Recneps0610,2014-10-24 00:22:00,0.0,0.0,洗白白 (@Shell Paya Lebar PIE in Singapore) https://www. swarmapp.com/c/f4CEUxkp4Zu,,@Shell,,5.25321430813e+17,https://twitter.com/Recneps0610/status/525321430813405184,paya lebar mrt station,paya lebar
kevmccannzo25,2014-10-24 00:22:00,1.0,2.0,Massive win tonight against last seasons champs Warriors 2-1 Tampines . One game to go #comeon #squeakybumtime #SLeague,,,#comeon #squeakybumtime #SLeague,5.25321443417e+17,https://twitter.com/kevmccannzo25/status/525321443416883202,tampines mrt station,tampines
Firdausreduan,2014-10-24 00:22:00,0.0,0.0,""" @chiIlplaces : Gardens by the bay , Singapore pic.twitter.com/sIn7mfx1A1 """,,@chiIlplaces,,5.25321453458e+17,https://twitter.com/Firdausreduan/status/525321453458030592,gardens by the bay mrt station,gardens by the bay
sncrelyprincess,2014-10-24 00:22:00,0.0,0.0,@Figofiq yeaps! How you know uh i stay pasir ris ? Walao!! My muka ada mcm makcik makcik ke ni.,,@Figofiq,,5.25321366531e+17,https://twitter.com/sncrelyprincess/status/525321366531477507,pasir ris mrt station,pasir ris
RockyDoodles,2014-10-24 00:23:00,0.0,0.0,on my way to 24hr Starbucks at tampines ! Time for a battle I'm gonna win!,,,,5.25321652121e+17,https://twitter.com/RockyDoodles/status/525321652121251840,tampines mrt station,tampines
Zulfadhzli,2014-10-24 00:23:00,0.0,0.0,@Jeejay7 Rumah sape je tu kat yew tee,,@Jeejay7,,5.25321703581e+17,https://twitter.com/Zulfadhzli/status/525321703581179905,yew tee mrt station,yew tee
nurallyshaa,2014-10-24 00:24:00,0.0,0.0,"@schizoblurb will visit u soon okay! btw, orang orang at which part of bukit batok ?",,@schizoblurb,,5.25321954355e+17,https://twitter.com/nurallyshaa/status/525321954354806785,bukit batok mrt station,bukit batok
