username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
taitaitai02,2014-10-17 00:01:00,0.0,0.0,@Blk 912 Tampines Street 91 http:// instagram.com/p/uOCW8CSFvY/,,@Blk,,5.22779283996e+17,https://twitter.com/taitaitai02/status/522779283995893760,tampines mrt station,tampines
cherubichim,2014-10-17 00:01:00,0.0,1.0,At times like this I really thank God that I stay at Tampines .,,,,5.22779376652e+17,https://twitter.com/cherubichim/status/522779376652283904,tampines mrt station,tampines
putrirabbani,2014-10-17 00:02:00,0.0,0.0,Mandi air + tanah merah http:// instagram.com/p/uOCgrNwAl-/,,,,5.22779619071e+17,https://twitter.com/putrirabbani/status/522779619070853120,tanah merah mrt station,tanah merah
RDisRaden,2014-10-17 00:03:00,1.0,0.0,Gudluck bedok brothers for physics tomorrow sori speaking uganda skit,,,,5.22779850068e+17,https://twitter.com/RDisRaden/status/522779850067566592,bedok mrt station,bedok
MarkRroyd,2014-10-17 00:03:00,0.0,0.0,I'm at Changi Airport Terminal 2 - @fansofchangi in Singapore https://www. swarmapp.com/c/ewUStEhz9fd,,@fansofchangi,,5.22779961389e+17,https://twitter.com/MarkRroyd/status/522779961388965888,changi airport mrt station,changi airport
NicoleEatsCTSY,2014-10-17 00:03:00,0.0,0.0,@ikhwunny allow me to introduce you to the mystical land of yishun .,,@ikhwunny,,5.22779846595e+17,https://twitter.com/NicoleEatsCTSY/status/522779846594682880,yishun mrt station,yishun
__PR1NC3,2014-10-17 00:06:00,0.0,0.0,@Jqqqqqq ok can! Meet where? Jurong east pcn? The one before the steep downhill that leads to bukit batok pcn?,,@Jqqqqqq,,5.22780732671e+17,https://twitter.com/__PR1NC3/status/522780732670763009,bukit batok mrt station,bukit batok
xiangallardo,2014-10-17 00:07:00,0.0,0.0,"Of course, after 3 and a half hours of flight and almost an hour travel time from Changi Airport to… http:// instagram.com/p/uODD9TrjQv/",,,,5.22780831502e+17,https://twitter.com/xiangallardo/status/522780831501533184,changi airport mrt station,changi airport
Skiiage,2014-10-17 00:10:00,0.0,0.0,@FrostedYuzu Fort Canning Park :^),,@FrostedYuzu,,5.22781528431e+17,https://twitter.com/Skiiage/status/522781528430874624,fort canning mrt station,fort canning
syazinponyville,2014-10-17 00:11:00,0.0,0.0,previous rt: sialah if i stay sembawang everyday also call pizza hut ask wan to send pizza sia,,,,5.22781942878e+17,https://twitter.com/syazinponyville/status/522781942878441473,sembawang mrt station,sembawang
