username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
W4YN3W4NG,2014-10-06 00:01:00,0.0,0.0,I'm at Changi Airport Terminal 2 Office https://www. swarmapp.com/c/d2Ia87wx26i,,,,5.18793178838e+17,https://twitter.com/W4YN3W4NG/status/518793178837946371,changi airport mrt station,changi airport
W4YN3W4NG,2014-10-06 00:01:00,0.0,0.0,I'm at Singapore Changi Airport (SIN) - @fansofchangi in Singapore https://www. swarmapp.com/c/knMVJpKlz0F,,@fansofchangi,,5.1879313312e+17,https://twitter.com/W4YN3W4NG/status/518793133120028673,changi airport mrt station,changi airport
muhd_shafiq11,2014-10-06 00:01:00,0.0,0.0,Bedok to admiralty in the morning is just too lazy,,,,5.18793128066e+17,https://twitter.com/muhd_shafiq11/status/518793128065507328,bedok mrt station,bedok
nrlalfhks,2014-10-06 00:01:00,0.0,0.0,Now dekat Tampines ade Santorini houses. Hahahahhaha ! How I wish I can buy that kinda house,,,,5.18793109153e+17,https://twitter.com/nrlalfhks/status/518793109153390593,tampines mrt station,tampines
xavvvav,2014-10-06 00:02:00,0.0,0.0,@heyitsrakin hougang avenue every night,,@heyitsrakin,,5.18793329707e+17,https://twitter.com/xavvvav/status/518793329706676225,hougang mrt station,hougang
nsp_sg,2014-10-06 00:02:00,0.0,0.0,"We respond to a Choa Chu Kang resident, explaining to him why only the Government can determine an official... http:// fb.me/6MYcd3UPl",,,,5.18793307393e+17,https://twitter.com/nsp_sg/status/518793307392983040,choa chu kang mrt station,choa chu kang
Meng_ll,2014-10-06 00:05:00,0.0,1.0,Hiezzzzz @Sembawang Park. pic.twitter.com/8oaOwsXNWC,,@Sembawang,,5.18794102537e+17,https://twitter.com/Meng_ll/status/518794102536548352,sembawang mrt station,sembawang
adillahdernny,2014-10-06 00:07:00,0.0,0.0,and we rode back and forth pasir ris park for two hrs non stop and then soccer with the rest till near-night do u understand my tireness,,,,5.18794612744e+17,https://twitter.com/adillahdernny/status/518794612744286208,pasir ris mrt station,pasir ris
SereaTan,2014-10-06 00:07:00,0.0,0.0,I'm at Shinning Star Ktv @Bukit Batok Civil Sevice Club https://www. swarmapp.com/c/5zsjySuI0lW,,@Bukit,,5.18794669779e+17,https://twitter.com/SereaTan/status/518794669778804737,bukit batok mrt station,bukit batok
whyyaxe,2014-10-06 00:08:00,0.0,0.0,Yassss I'm gonna walk back from kallang mrt to ubi,,,,5.18794854093e+17,https://twitter.com/whyyaxe/status/518794854092898304,kallang mrt station,kallang
