username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
_patrickvincent,2014-10-19 00:00:00,0.0,0.0,Travelled to Punggol then later to Bugis . not worth it sia travel to bugis when the result is not what i wanted,,,,5.23503877321e+17,https://twitter.com/_patrickvincent/status/523503877321011201,punggol mrt station,punggol
ZaiCutler,2014-10-19 00:01:00,0.0,1.0,Whos dat make up artist from ite simei work at USS also wah,,,,5.23504257237e+17,https://twitter.com/ZaiCutler/status/523504257236881408,simei mrt station,simei
shaiyd,2014-10-19 00:02:00,0.0,0.0,After my tiring training today. It's movie date with my brother @Cathay Cineplex At Dhoby Ghaut http:// instagram.com/p/uTMFNGGSXM/,,@Cathay,,5.23504351588e+17,https://twitter.com/shaiyd/status/523504351588147200,dhoby ghaut mrt station,dhoby ghaut
SyaSkygazer,2014-10-19 00:03:00,0.0,0.0,@Ken_Trix i tmr wake up if not sick we go trick? But Punggol or Tamp?,,@Ken_Trix,,5.23504675937e+17,https://twitter.com/SyaSkygazer/status/523504675937468417,punggol mrt station,punggol
gayaaa3,2014-10-19 00:04:00,0.0,0.0,Just remembered that i have yet to do threading. Shall try bukit panjang one tmr,,,,5.23504909883e+17,https://twitter.com/gayaaa3/status/523504909883166720,bukit panjang mrt station,bukit panjang
Ismxxl,2014-10-19 00:05:00,0.0,0.0,@DillonTan1 i maybe gg for 2 jobs ah one of them is the ice skating rink at kallang or really at town hahahaha,,@DillonTan1,,5.2350505392e+17,https://twitter.com/Ismxxl/status/523505053919760384,kallang mrt station,kallang
ash_mann1021,2014-10-19 00:05:00,0.0,0.0,@SubarashiiFukou Somewhere at Serangoon stadium there. Versus City,,@SubarashiiFukou,,5.2350518992e+17,https://twitter.com/ash_mann1021/status/523505189920055297,serangoon mrt station,serangoon
jonchuajx,2014-10-19 00:06:00,0.0,0.0,Bedok 85 supper pic.twitter.com/v3C11QwIWq,,,,5.23505434372e+17,https://twitter.com/jonchuajx/status/523505434372497408,bedok mrt station,bedok
TrafikBot,2014-10-19 00:06:00,1.0,1.0,"2320hrs Kelantan: Rb (P) di cabang 3 Panglima Bayu,Jln Tanah Merah - Jeli,sekat 2 hala. #Inforoadblock",,,#Inforoadblock,5.23505516489e+17,https://twitter.com/TrafikBot/status/523505516488577026,tanah merah mrt station,tanah merah
Faizjefree,2014-10-19 00:06:00,0.0,0.0,@intoulikeatrain HAHAHA ! Anytime ah. Come pasir ris pass me u can drive what!,,@intoulikeatrain,,5.23505395651e+17,https://twitter.com/Faizjefree/status/523505395650686977,pasir ris mrt station,pasir ris
KellyKtpw,2014-10-19 00:07:00,0.0,0.0,Serhan's 21st (@104 Pasir Ris Bungalow) https://www. swarmapp.com/c/dJ0bQpK0M67,,@104,,5.23505626917e+17,https://twitter.com/KellyKtpw/status/523505626916589570,pasir ris mrt station,pasir ris
kaaasyfil,2014-10-19 00:07:00,0.0,0.0,Boonlay nasi lemak is the shit,,,,5.23505657556e+17,https://twitter.com/kaaasyfil/status/523505657555591169,boon lay mrt station,boon lay
An_Tangent,2014-10-19 00:07:00,0.0,0.0,Pasir ris or bedok simpang?,,,,5.23505650731e+17,https://twitter.com/An_Tangent/status/523505650731458560,bedok mrt station,bedok
Iscreammm,2014-10-19 00:07:00,0.0,0.0,@Xubin_ I stay at tampines leh hahaha,,@Xubin_,,5.23505706751e+17,https://twitter.com/Iscreammm/status/523505706750595072,tampines mrt station,tampines
mochisyubb,2014-10-19 00:08:00,0.0,0.0,They go punggol dw see u,,,,5.23505961282e+17,https://twitter.com/mochisyubb/status/523505961281929216,punggol mrt station,punggol
Jdn_M,2014-10-19 00:08:00,0.0,0.0,Still at Tanah Merah,,,,5.2350579619e+17,https://twitter.com/Jdn_M/status/523505796189929472,tanah merah mrt station,tanah merah
HakimAzm,2014-10-19 00:09:00,0.0,0.0,Tomorrow's football match at Pasir Ris fuckkk,,,,5.23506256557e+17,https://twitter.com/HakimAzm/status/523506256556732416,pasir ris mrt station,pasir ris
IbnuRazale,2014-10-19 00:10:00,0.0,0.0,@FiziOFizi yeah. Chat with you tomorrow. Cause I got qasidah at tiong bahru,,@FiziOFizi,,5.2350641295e+17,https://twitter.com/IbnuRazale/status/523506412949762048,tiong bahru mrt station,tiong bahru
fdnzm_,2014-10-19 00:10:00,0.0,0.0,"Closing shift tomorrow and on Monday, I am doing opening shift at Tampines 1. How nice.",,,,5.23506512137e+17,https://twitter.com/fdnzm_/status/523506512136650752,tampines mrt station,tampines
thisisyannnnnnn,2014-10-19 00:10:00,0.0,0.0,"Just posted a photo @Kg Bukit Panjang , Pagoh http:// instagram.com/p/uTNEOVucFe/",,@Kg,,5.2350651683e+17,https://twitter.com/thisisyannnnnnn/status/523506516830085120,bukit panjang mrt station,bukit panjang
Tiangmoobies,2014-10-19 00:11:00,0.0,0.0,I'm at Singapore Changi Airport (SIN) - @fansofchangi in Singapore https://www. swarmapp.com/c/b0aMJxx6K2w,,@fansofchangi,,5.23506790366e+17,https://twitter.com/Tiangmoobies/status/523506790366183424,changi airport mrt station,changi airport
Spellbaobao,2014-10-19 00:13:00,0.0,0.0,Came home to tanjong rhu mini char siew pau. What else can I say ?!,,,,5.23507149352e+17,https://twitter.com/Spellbaobao/status/523507149352079360,tanjong rhu mrt station,tanjong rhu
GermaineCs,2014-10-19 00:13:00,0.0,0.0,Miss those days in MBFC x // @Telok Ayer Market http:// instagram.com/p/uTNawzgZzD/,,@Telok,,5.23507291028e+17,https://twitter.com/GermaineCs/status/523507291027685376,telok ayer mrt station,telok ayer
kahminy_,2014-10-19 00:15:00,0.0,0.0,Anybody ard bishan who wants supper I'm hungry,,,,5.2350770386e+17,https://twitter.com/kahminy_/status/523507703860047872,bishan mrt station,bishan
imtidz,2014-10-19 00:16:00,0.0,0.0,@fahanyyyy I saw ur bf that day I think... at tiong bahru,,@fahanyyyy,,5.23507863088e+17,https://twitter.com/imtidz/status/523507863088422914,tiong bahru mrt station,tiong bahru
imursugarhigh,2014-10-19 00:16:00,0.0,1.0,"#travel #vacation #catchingup #singapore #clarkequay @TCC, Clarke Quay http:// instagram.com/p/uTNursrOUc/",,@TCC,#travel #vacation #catchingup #singapore #clarkequay,5.23507976414e+17,https://twitter.com/imursugarhigh/status/523507976414302208,clarke quay mrt station,clarke quay
Tweet2Singapore,2014-10-19 00:18:00,0.0,0.0,Qingjian Realty wins bid for Sembawang EC site - Channel News Asia http:// bit.ly/1DmaGf1,,,,5.23508337658e+17,https://twitter.com/Tweet2Singapore/status/523508337657536513,sembawang mrt station,sembawang
Jerrrrryyyyyy,2014-10-19 00:18:00,0.0,0.0,@IkhsanOsman but my house got no food sia fuck wan go bedok macs,,@IkhsanOsman,,5.23508334688e+17,https://twitter.com/Jerrrrryyyyyy/status/523508334687551490,bedok mrt station,bedok
Sweetchimchims,2014-10-19 00:18:00,0.0,0.0,Walked from lavender mrt to swee choon = legs jelly,,,,5.23508302823e+17,https://twitter.com/Sweetchimchims/status/523508302823428096,lavender mrt station,lavender mrt
JiaWei0_0,2014-10-19 00:18:00,0.0,0.0,Simpang Bedok here I come :D,,,,5.23508326928e+17,https://twitter.com/JiaWei0_0/status/523508326928109568,bedok mrt station,bedok
Ismxxl,2014-10-19 00:19:00,0.0,0.0,@amrlsyf baikkkk aku tuesday gi art then chow cepat gi pasir ris park,,@amrlsyf,,5.23508583473e+17,https://twitter.com/Ismxxl/status/523508583472717824,pasir ris mrt station,pasir ris
shaaaiful,2014-10-19 00:20:00,0.0,0.0,@solihinweggie ehhh sol. Hi. How was.. kallang ?,,@solihinweggie,,5.23508948998e+17,https://twitter.com/shaaaiful/status/523508948997914624,kallang mrt station,kallang
edgardmariano,2014-10-19 00:21:00,0.0,0.0,Kallang River via Singapore Sports Hub. #singapore #fromwhereistand http:// instagram.com/p/uTOSOegVzy/,,,#singapore #fromwhereistand,5.2350919658e+17,https://twitter.com/edgardmariano/status/523509196579676163,kallang mrt station,kallang
jputhucheary,2014-10-19 00:21:00,0.0,0.0,Joined the Kuan San Tang temple dinner this evening. Tomorrow: youth dialogue hten home visits #Singapore #Punggol pic.twitter.com/n05FSMdr7u,,,#Singapore #Punggol,5.23509080816e+17,https://twitter.com/jputhucheary/status/523509080816492544,punggol mrt station,punggol
shafiqjeffry,2014-10-19 00:21:00,0.0,0.0,Finally reach yishun .,,,,5.23509187125e+17,https://twitter.com/shafiqjeffry/status/523509187125325824,yishun mrt station,yishun
taembrace,2014-10-19 00:22:00,0.0,0.0,it hurts whenever i go to bugis and see ot9 poster at the mrt station :(,,,,5.2350933138e+17,https://twitter.com/taembrace/status/523509331380023296,bugis mrt station,bugis mrt
LTAsg,2014-10-19 00:22:00,0.0,0.0,Accident on Bras Basah Road (towards Raffles Boulevard) after Prinsep Street,,,,5.23509319963e+17,https://twitter.com/LTAsg/status/523509319963136000,bras basah mrt station,bras basah
demolitionbass,2014-10-19 00:22:00,0.0,0.0,#nowlistening to Journey - Faithfully acoustic #clarkequay #SurpriseSaturdae,,,#nowlistening #clarkequay #SurpriseSaturdae,5.23509329845e+17,https://twitter.com/demolitionbass/status/523509329844924416,clarke quay mrt station,clarke quay
shaaaiful,2014-10-19 00:23:00,0.0,0.0,Kallang wave mall = sports heaven,,,,5.23509619319e+17,https://twitter.com/shaaaiful/status/523509619319005184,kallang mrt station,kallang
edgardmariano,2014-10-19 00:24:00,0.0,0.0,Stadium MRT Station. #singapore #mrt #fromwhereistand @Stadium MRT Station http:// instagram.com/p/uTOmrhgV0j/,,@Stadium,#singapore #mrt #fromwhereistand,5.23509899746e+17,https://twitter.com/edgardmariano/status/523509899746357249,stadium mrt station,stadium mrt
