username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
advance_tutors,2015-12-20 00:00:00,0,0,Code: 615257B Location: Choa Chu Kang Ave 2 (Tuition Centre) Level: Secondary 3 Combined Sci (Chem/Bio) Freq:... http:// fb.me/8PY84msyL,,,,678243474144038912,https://twitter.com/advance_tutors/status/678243474144038912,choa chu kang mrt station,choa chu kang
IlzaEnterprise,2015-12-20 00:00:00,0,0,Mid nite movie — watching Dilwale (2015 film) at GV Tampines http:// fb.me/32YQZFkXd,,,,678243393097498625,https://twitter.com/IlzaEnterprise/status/678243393097498625,tampines mrt station,tampines
reginaschiele,2015-12-20 00:00:00,2,3,Everyone is like going to gardens by the bay :-(........,,,,678243562471882752,https://twitter.com/reginaschiele/status/678243562471882752,gardens by the bay mrt station,gardens by the bay
TavisLim,2015-12-20 00:00:00,0,0,"I'm at Block 187 Boon Lay Ave in Jurong West, Singapore https://www. swarmapp.com/c/gogcaU9oFVz",,,,678243526472245252,https://twitter.com/TavisLim/status/678243526472245252,boon lay mrt station,boon lay
Miserablekid_,2015-12-20 00:00:00,0,0,I'm at Yew Tee MRT Station (NS5) - @smrt_singapore in Singapore https://www. swarmapp.com/c/1knCbOP8XOz,,@smrt_singapore,,678243470214057984,https://twitter.com/Miserablekid_/status/678243470214057984,yew tee mrt station,yew tee
joonkay_,2015-12-20 00:01:00,0,0,12mn and just board train from raffles place god bless,,,,678243861840334848,https://twitter.com/joonkay_/status/678243861840334848,raffles place mrt station,raffles place
AminBurnt,2015-12-20 00:01:00,0,0,"Final daie 23/12/2015. Kwn2 jemput dtg bg sokongan. Bertempat di masjid shaikh eusoff dhoby ghaut , pulau pinang. 8.30-11.00",,,,678243881608019968,https://twitter.com/AminBurnt/status/678243881608019968,dhoby ghaut mrt station,dhoby ghaut
advance_tutors,2015-12-20 00:01:00,0,0,Code: 615258B Location: Choa Chu Kang Ave 2 (Tuition Centre) Level: Secondary 4 Pure Chemistry Freq:... http:// fb.me/4zQCxHeUU,,,,678243673205661697,https://twitter.com/advance_tutors/status/678243673205661697,choa chu kang mrt station,choa chu kang
advance_tutors,2015-12-20 00:01:00,0,0,"Code: 615254B Location: Choa Chu Kang Ave 2 (Tuition Centre) Level: Sec1,2 Math, Science Freq: 3hrs/lesson,... http:// fb.me/4egE0NyuV",,,,678243827564437504,https://twitter.com/advance_tutors/status/678243827564437504,choa chu kang mrt station,choa chu kang
safirah20,2015-12-20 00:03:00,0,0,SNOW!!! #christmas #snow #gardenbythebay @Gardens by the Bay https://www. instagram.com/p/_ernsVk-Sj/,,@Gardens,#christmas #snow #gardenbythebay,678244209321746432,https://twitter.com/safirah20/status/678244209321746432,gardens by the bay mrt station,gardens by the bay
