username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
Cherraexoxo,2016-03-06 00:00:00,1,0,Baby brought me to his old house area - Hougang - and this is part of today's dinner: #BBQ … https://www. instagram.com/p/BCk8e4EnIwK/,,,#BBQ,706147319729664002,https://twitter.com/Cherraexoxo/status/706147319729664002,hougang mrt station,hougang
bartcheeks,2016-03-06 00:00:00,0,0,Fuck missed the last train to clarke quay,,,,706147484632875012,https://twitter.com/bartcheeks/status/706147484632875012,clarke quay mrt station,clarke quay
Tan_lihan,2016-03-06 00:00:00,0,0,I'm at Sembawang MRT Station (NS11) - @smrt_singapore in Singapore https://www. swarmapp.com/c/6ohKqBQYbk3,,@smrt_singapore,,706147277279207424,https://twitter.com/Tan_lihan/status/706147277279207424,sembawang mrt station,sembawang
ginanjq_,2016-03-06 00:00:00,0,0,I'm at Gina's Home in Choa Chu Kang https://www. swarmapp.com/c/fuJMVO6LxQd,,,,706147453838483456,https://twitter.com/ginanjq_/status/706147453838483456,choa chu kang mrt station,choa chu kang
YoHobbySin,2016-03-06 00:01:00,0,0,Sports — Every SUNDAY game at Yio Chu Kang Sec School 2016-03-06 06:00:00 http:// yohobby.com/e/384696 pic.twitter.com/v8F3tJuHvw,,,,706147591935938561,https://twitter.com/YoHobbySin/status/706147591935938561,yio chu kang mrt station,yio chu kang
trueclarity,2016-03-06 00:03:00,0,0,"Waiting our bags, then off to the taxi stand. (@Singapore @ChangiAirport (SIN) in Singapore) https://www. swarmapp.com/c/dAPD61RreZ9",,@Singapore @ChangiAirport,,706148207022186497,https://twitter.com/trueclarity/status/706148207022186497,changi airport mrt station,changi airport
araensab,2016-03-06 00:03:00,0,0,There is still so much to see. Explorin' Changi airport with my new sandals from @rubi_shoes … https://www. instagram.com/p/BCk81JUitE_/,,@rubi_shoes,,706148085492088832,https://twitter.com/araensab/status/706148085492088832,changi airport mrt station,changi airport
deideixx_,2016-03-06 00:03:00,0,0,I'm at The Tampines Trilliant w/ @shannyxx_ https://www. swarmapp.com/c/7E8MyNW2Mk0,,@shannyxx_,,706148085186105345,https://twitter.com/deideixx_/status/706148085186105345,tampines mrt station,tampines
1crowd,2016-03-06 00:04:00,0,0,I'm at Yew Tee MRT Station (NS5) - @smrt_singapore in Singapore https://www. swarmapp.com/c/9jAipDoBTvI,,@smrt_singapore,,706148466762850304,https://twitter.com/1crowd/status/706148466762850304,yew tee mrt station,yew tee
itsmeshxdxh,2016-03-06 00:04:00,0,0,Wedding affair @yishun tomorrow,,@yishun,,706148309568614404,https://twitter.com/itsmeshxdxh/status/706148309568614404,yishun mrt station,yishun
Mada_uchiha,2016-03-06 00:07:00,0,0,Lumayan numpang ngecap. (with Astrisia at @changiairport ) — https:// path.com/p/1sJqVH,,@changiairport,,706149073804328960,https://twitter.com/Mada_uchiha/status/706149073804328960,changi airport mrt station,changi airport
sdjyx,2016-03-06 00:07:00,0,0,I'm at Blk 201E Tampines Street 23 in Singapore https://www. swarmapp.com/c/3A293Wr6rgm,,,,706149147087380481,https://twitter.com/sdjyx/status/706149147087380481,tampines mrt station,tampines
wngss_,2016-03-06 00:07:00,0,0,I'm at Toa Payoh MRT Station (NS19) - @smrt_singapore in Singapore https://www. swarmapp.com/c/eobJVFdpTZy,,@smrt_singapore,,706149036349366272,https://twitter.com/wngss_/status/706149036349366272,toa payoh mrt station,toa payoh
skxllroses,2016-03-06 00:10:00,0,0,I'm at 411 Bedok North Ave 2 https://www. swarmapp.com/c/cHr2xxsNuGL,,,,706149991555923971,https://twitter.com/skxllroses/status/706149991555923971,bedok mrt station,bedok
MrBryan86,2016-03-06 00:10:00,0,0,"One in, One out.. -------------------- World of Aviation -------------------- @Changi Airport https://www. instagram.com/p/BCk9rvWqGuO/",,@Changi,,706149958936879104,https://twitter.com/MrBryan86/status/706149958936879104,changi airport mrt station,changi airport
ZuL_BmZ,2016-03-06 00:11:00,0,0,@rxziq jom kat hougang pe,,@rxziq,,706150246192054272,https://twitter.com/ZuL_BmZ/status/706150246192054272,hougang mrt station,hougang
seekayyyx,2016-03-06 00:11:00,0,0,I'm at Aljunied MRT Station (EW9) - @smrt_singapore in Singapore https://www. swarmapp.com/c/1rWaTOzZrHx,,@smrt_singapore,,706150111852830720,https://twitter.com/seekayyyx/status/706150111852830720,aljunied mrt station,aljunied
Rachelbites,2016-03-06 00:12:00,0,0,"Forgot to alight at jurong east , now I've to walk home from Chinese garden",,,,706150377964462080,https://twitter.com/Rachelbites/status/706150377964462080,jurong east mrt station,jurong east
fellovesgarf,2016-03-06 00:12:00,0,0,I'm at Blk 423 Pasir Ris Drive 6 in Singapore https://www. swarmapp.com/c/agd8eB2ccGR,,,,706150420406730753,https://twitter.com/fellovesgarf/status/706150420406730753,pasir ris mrt station,pasir ris
