username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
sglatestnews,2016-02-18 00:00:00,0,0,#local #news 13-year-old girl injured after tree falls on moving car along Punggol Rd for 'no reaso... http:// bit.ly/1op9ZiA #singapore,,,#local #news #singapore,699986779793829888,https://twitter.com/sglatestnews/status/699986779793829888,punggol mrt station,punggol
hanindhaaa,2016-02-18 00:00:00,0,0,(at PA Pasir Ris Holiday Flats) — https:// path.com/p/1N4Qho,,,,699986897137848321,https://twitter.com/hanindhaaa/status/699986897137848321,pasir ris mrt station,pasir ris
dailysingapore,2016-02-18 00:00:00,0,0,[News] 13-year-old girl injured after tree falls on moving car along Punggol Rd for 'no reason' http:// bit.ly/1RNm9xE,,,,699986777398865920,https://twitter.com/dailysingapore/status/699986777398865920,punggol mrt station,punggol
nzrlhaqim,2016-02-18 00:02:00,0,1,Alamak today no wake up call from @Bulanncinta kan dah kena jalan dari punggol,,@Bulanncinta,,699987346809196545,https://twitter.com/nzrlhaqim/status/699987346809196545,punggol mrt station,punggol
_hogang,2016-02-18 00:02:00,4,5,「 160216 동주 메가토크 - 박정민 」- 2 옆테 됴음. 날렵_날렵 pic.twitter.com/wwxHVp8rkM,,,,699987343919321090,https://twitter.com/_hogang/status/699987343919321090,hougang mrt station,hougang
IndependentSG,2016-02-18 00:02:00,0,0,Will the PAP lion dancers in Hougang bring better luck for the PAP team in that constituency? What do you think? http:// fb.me/73qjs1l5O,,,,699987253267922945,https://twitter.com/IndependentSG/status/699987253267922945,hougang mrt station,hougang
IndependentSG,2016-02-18 00:04:00,0,0,PAP lion dancers trying to ward of unwinnable spirit in Hougang – Another brings bad luck… http:// goo.gl/fb/jI6Xlv,,,,699987672396402689,https://twitter.com/IndependentSG/status/699987672396402689,hougang mrt station,hougang
cumeran,2016-02-18 00:04:00,0,1,PAP lion dancers trying to ward of unwinnable spirit in Hougang – Another brings bad luck… http:// goo.gl/fb/E4RSDA,,,,699987676645236736,https://twitter.com/cumeran/status/699987676645236736,hougang mrt station,hougang
pd5179,2016-02-18 00:06:00,0,0,@MyRepublic still completely down here in AYE. Near Kent Ridge MRT,,@MyRepublic,,699988369736990720,https://twitter.com/pd5179/status/699988369736990720,kent ridge mrt station,kent ridge
plasticheartzz,2016-02-18 00:07:00,1,2,Only at paya lebar and I have 0930 class tomorrow CAN U FEEL MY STRUGGLE!?!?!?!!? $$???$$!?!!!!?! (Deliberate money sign cos give me money),,,,699988441459613697,https://twitter.com/plasticheartzz/status/699988441459613697,paya lebar mrt station,paya lebar
