username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
mas_rockan,2015-12-08 00:00:00,0,0,"Merah darahku,putih tulangku. Indonesia tanah airku Lok:merbabu pic.twitter.com/lBBMLkg7qg",,,,673894878145740800,https://twitter.com/mas_rockan/status/673894878145740800,tanah merah mrt station,tanah merah
BrianEmma2,2015-12-08 00:01:00,0,0,Outdoor putting green seeing as how kids by preschool punggol : nzetPyBwL,,,,673895002120962049,https://twitter.com/BrianEmma2/status/673895002120962049,punggol mrt station,punggol
taddeuszm_,2015-12-08 00:02:00,0,1,I'm at Lorong Chuan MRT Station (CC14) - @smrt_singapore in Singapore https://www. swarmapp.com/c/iuFc4tE1tnP,,@smrt_singapore,,673895451112972294,https://twitter.com/taddeuszm_/status/673895451112972294,lorong chuan mrt station,lorong chuan
SyafiqSlasher,2015-12-08 00:02:00,0,0,"@FqhNww Alhamdulillah, what you doing now? Working? NS lepak ah hahaha. Im a technician at Bedok Camp, repair vehicles hahaha",,@FqhNww,,673895393805996032,https://twitter.com/SyafiqSlasher/status/673895393805996032,bedok mrt station,bedok
captainspliffeh,2015-12-08 00:03:00,0,2,Wtf the driver driving our tunnel in the middle of Jurong east just to hug his gf. Fucking next level stuff right there.,,,,673895731531350016,https://twitter.com/captainspliffeh/status/673895731531350016,jurong east mrt station,jurong east
ashes0flove,2015-12-08 00:04:00,0,0,I'm at Bukit Panjang Community Club in Singapore https://www. swarmapp.com/c/2uv0SR473dw,,,,673895814561988609,https://twitter.com/ashes0flove/status/673895814561988609,bukit panjang mrt station,bukit panjang
Dnrylim,2015-12-08 00:05:00,1,0,@_Nazurahhhh hahahhaha I don't think I went v far tho thank god!!! I could possibly just sat all the way to joo koon,,@_Nazurahhhh,,673896089414533121,https://twitter.com/Dnrylim/status/673896089414533121,joo koon mrt station,joo koon
FawazAzuar,2015-12-08 00:06:00,1,0,Stadium Kallang dgn Jalan Besar je yg aku pergi tak boleh merokok. Singapore anjing.,,,,673896376778919937,https://twitter.com/FawazAzuar/status/673896376778919937,jalan besar mrt station,jalan besar
awesome1804,2015-12-08 00:06:00,0,0,Punggol tmrw,,,,673896343451004929,https://twitter.com/awesome1804/status/673896343451004929,punggol mrt station,punggol
kayleneeeechoo,2015-12-08 00:06:00,1,0,someone bring me to gardens by the bay pleaseeee,,,,673896291919728640,https://twitter.com/kayleneeeechoo/status/673896291919728640,gardens by the bay mrt station,gardens by the bay
DANIEL__I__BUM,2015-12-08 00:06:00,0,0,左右都有你. @HomeTeamNS Sembawang https://www. instagram.com/p/-_yge4GkhX/,,@HomeTeamNS,,673896492516659202,https://twitter.com/DANIEL__I__BUM/status/673896492516659202,sembawang mrt station,sembawang
nadyamra,2015-12-08 00:08:00,0,0,HAHAHAHA LAMPU MERAH TANAH ABANG,,,,673896928250191872,https://twitter.com/nadyamra/status/673896928250191872,tanah merah mrt station,tanah merah
IrfanMnf123,2015-12-08 00:09:00,0,0,If only i got into madrasah aljunied ..,,,,673897111075745792,https://twitter.com/IrfanMnf123/status/673897111075745792,aljunied mrt station,aljunied
iamkarenpang,2015-12-08 00:10:00,0,0,Wonder what will happen to Caldecott Hill now,,,,673897261802250240,https://twitter.com/iamkarenpang/status/673897261802250240,caldescott mrt station,caldescott
daudghani83,2015-12-08 00:11:00,18,6,@twt_bola hanya 2 stadium Daud pergi tak jumpa org merokok. 1. Stadium Jalan Besar 2. Stadium Kallang Ya kedua2 di Singapura.,,@twt_bola,,673897551611887616,https://twitter.com/daudghani83/status/673897551611887616,jalan besar mrt station,jalan besar
Liyannah_,2015-12-08 00:13:00,0,0,Should i go down lakeside or boon lay,,,,673898242657009664,https://twitter.com/Liyannah_/status/673898242657009664,boon lay mrt station,boon lay
jaredczj_,2015-12-08 00:16:00,0,0,missed last train from jurong to yewtee fml,,,,673898825296183297,https://twitter.com/jaredczj_/status/673898825296183297,yew tee mrt station,yew tee
Jamietx,2015-12-08 00:18:00,0,0,Zzzz (@Yio Chu Kang in Singapore) https://www. swarmapp.com/c/bHK8Lz39W67,,@Yio,,673899403397218304,https://twitter.com/Jamietx/status/673899403397218304,yio chu kang mrt station,yio chu kang
ashkieyj,2015-12-08 00:18:00,1,2,Gn bedok,,,,673899418794352640,https://twitter.com/ashkieyj/status/673899418794352640,bedok mrt station,bedok
sleepyasshole_,2015-12-08 00:19:00,0,0,I'm at Jurong East MRT Interchange (NS1/EW24) - @smrt_singapore in Singapore https://www. swarmapp.com/c/6lY16A1tilX,,@smrt_singapore,,673899531562536961,https://twitter.com/sleepyasshole_/status/673899531562536961,jurong east mrt station,jurong east
sleepyasshole_,2015-12-08 00:20:00,0,0,I'm at Jurong East in Singapore https://www. swarmapp.com/c/5wDxgw3w8dL,,,,673899950577700864,https://twitter.com/sleepyasshole_/status/673899950577700864,jurong east mrt station,jurong east
iamkarenpang,2015-12-08 00:22:00,0,0,"so now 阿姐郑惠玉 , cannot be known as Queen of Caldecott Hill anymore :x",,,,673900293642256384,https://twitter.com/iamkarenpang/status/673900293642256384,caldescott mrt station,caldescott
sleepyasshole_,2015-12-08 00:22:00,0,0,I'm at Jurong East Temporary Bus Interchange - @sbs_transit in Singapore https://www. swarmapp.com/c/gXKnatrK9vL,,@sbs_transit,,673900370331082752,https://twitter.com/sleepyasshole_/status/673900370331082752,jurong east mrt station,jurong east
HRiskUltraman,2015-12-08 00:23:00,0,0,"Driving to Tiong Bahru , sharing real-time road info with wazers in my area. ETA 12:30 AM using @waze - Drive Social.",,@waze,,673900670425149440,https://twitter.com/HRiskUltraman/status/673900670425149440,tiong bahru mrt station,tiong bahru
Faly_Ahmad,2015-12-08 00:25:00,0,0,@daudghani83 @twt_bola jgn cerita pasai kallang lah,,@daudghani83 @twt_bola,,673901189004591104,https://twitter.com/Faly_Ahmad/status/673901189004591104,kallang mrt station,kallang
daudghani83,2015-12-08 00:26:00,2,0,Sejuk woo stadium Kallang ada aircond. Tengok bola sat2 rasa nak terkencin https:// twitter.com/Faly_Ahmad/sta tus/673901189004591104 …,,,,673901360576749572,https://twitter.com/daudghani83/status/673901360576749572,kallang mrt station,kallang
klagsk,2015-12-08 00:26:00,0,0,#singapore #career Admin & Renovation Executive ( Shenton Way ) – Mass Power Services Pte Ltd... http:// bit.ly/1PQy5yH #jobhiring in #sg,,,#singapore #career #jobhiring #sg,673901525815549952,https://twitter.com/klagsk/status/673901525815549952,shenton way mrt station,shenton way
Dnrylim,2015-12-08 00:27:00,0,0,So there isn't train service halfway to bedok ha ha nt funny anymre,,,,673901537702219776,https://twitter.com/Dnrylim/status/673901537702219776,bedok mrt station,bedok
Juinyie_Lim,2015-12-08 00:28:00,0,0,Nice view! @Gardens by the Bay https://www. instagram.com/p/-_0__grhMmTQ Eoj0VJMWjkqmBiY9k5SaGNFwI0/ …,,@Gardens,,673901969497563136,https://twitter.com/Juinyie_Lim/status/673901969497563136,gardens by the bay mrt station,gardens by the bay
elaineytan,2015-12-08 00:30:00,0,0,Cocky friends reunited @IKEA Tampines https://www. instagram.com/p/-_1MMzyCDX/,,@IKEA,,673902403498872832,https://twitter.com/elaineytan/status/673902403498872832,tampines mrt station,tampines
eisen,2015-12-08 00:33:00,0,0,@Thfakehipster Haw Par Villa . I was planning on tweeting that soon :),,@Thfakehipster,,673903277528903680,https://twitter.com/eisen/status/673903277528903680,haw par villa mrt station,haw par villa
JerylSeven7,2015-12-08 00:33:00,0,0,I'm at Blk 618 Hougang Avenue 8 https://www. swarmapp.com/c/3ZTZbgiJuY2,,,,673903045231661057,https://twitter.com/JerylSeven7/status/673903045231661057,hougang mrt station,hougang
jiminmellow,2015-12-08 00:35:00,1,0,@junghoballs ONG I STAY AT HOUGANG BRUH!!,,@junghoballs,,673903724335529984,https://twitter.com/jiminmellow/status/673903724335529984,hougang mrt station,hougang
KATERGXRIS,2015-12-08 00:38:00,0,0,I'm at Dhoby Ghaut in Singapore https://www. swarmapp.com/c/1nPytKt90C9,,,,673904487426314241,https://twitter.com/KATERGXRIS/status/673904487426314241,dhoby ghaut mrt station,dhoby ghaut
egyfast4,2015-12-08 00:38:00,0,0,buy sol acres ec showflat floor plan preview psf cheapest price forum choa chu kang executive condo singapore http:// solacresec-cck.com,,,,673904453905473536,https://twitter.com/egyfast4/status/673904453905473536,choa chu kang mrt station,choa chu kang
