username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
_Clxraa,2016-03-29 00:00:00,0,0,did u go to today coral vs siglap soccer match? — Nope! :c https:// l.ask.fm/igoto/45DKECPW 7B667HQMHN2IG6NMZCDDHOJPRT3ODGVDBLV2X5XUYYWNCII2NUENOQRRKG376FACINWTQWCYRUY7O5MSPLULNAZXWREADFSUCZ3DGNFWD6ETOEXPSSR7JTT3ZS5YGEA73DKTJAMRICUAQTLO4DGHD5UTTTMVJ7DTRCYI4YOZAZOSDA6EYJC372WGTESKIESNXZ4IFVA= …,,,,714482286478159872,https://twitter.com/_Clxraa/status/714482286478159872,siglap mrt station,siglap
hermandut,2016-03-29 00:00:00,0,0,I Could Be the One by Avicii & Nicky Romero (at @changiairport ) — https:// path.com/p/2BUknM,,@changiairport,,714482196715692033,https://twitter.com/hermandut/status/714482196715692033,changi airport mrt station,changi airport
lynthepotato,2016-03-29 00:01:00,0,0,I'm at Punggol End in Singapore https://www. swarmapp.com/c/gvDClvt7jwK,,,,714482639990874120,https://twitter.com/lynthepotato/status/714482639990874120,punggol mrt station,punggol
christinalyeyq,2016-03-29 00:02:00,0,0,@momoisdemi just going home from bishan park ah,,@momoisdemi,,714482829942390784,https://twitter.com/christinalyeyq/status/714482829942390784,bishan mrt station,bishan
xWildPotatoes,2016-03-29 00:02:00,0,0,I'm at Telok Blangah MRT Station (CC28) - @smrt_singapore in Singapore https://www. swarmapp.com/c/l9SvjvQBeWa,,@smrt_singapore,,714482722224345088,https://twitter.com/xWildPotatoes/status/714482722224345088,telok blangah mrt station,telok blangah
Siglapsecrets,2016-03-29 00:04:00,12,2,"#FunFact Coral was born straight out of Siglap back in 2001, due to ""overpopulation""",,,#FunFact,714483384219602944,https://twitter.com/Siglapsecrets/status/714483384219602944,siglap mrt station,siglap
dominicseesyou,2016-03-29 00:04:00,3,7,Just wanna say I'm so grateful for the downtown line. And the bus 979. Living in Yew Tee has been painful.,,,,714483204489515009,https://twitter.com/dominicseesyou/status/714483204489515009,yew tee mrt station,yew tee
ultaebaek,2016-03-29 00:06:00,0,1,@officalyoongi meet at yishun then I go up MRT meet u,,@officalyoongi,,714483820041351168,https://twitter.com/ultaebaek/status/714483820041351168,yishun mrt station,yishun
fatahbunehneh,2016-03-29 00:06:00,0,0,I'm at Blk 18 Hougang Avenue 3 in Singapore https://www. swarmapp.com/c/0Kt3qtpBBjM,,,,714483779335749633,https://twitter.com/fatahbunehneh/status/714483779335749633,hougang mrt station,hougang
josephlimtt,2016-03-29 00:07:00,0,0,I'm at Rochor Beancurd House in Singapore https://www. swarmapp.com/c/iFf9NuQarsE,,,,714484033330233344,https://twitter.com/josephlimtt/status/714484033330233344,rochor mrt station,rochor
_Bryan0wh,2016-03-29 00:07:00,0,0,I'm at Rochor Beancurd House in Singapore w/ @josephlimtt https://www. swarmapp.com/c/dnn1yPwb4z9,,@josephlimtt,,714484126653530112,https://twitter.com/_Bryan0wh/status/714484126653530112,rochor mrt station,rochor
meepokdry_,2016-03-29 00:08:00,0,0,I'm at Kovan MRT Station (NE13) in Singapore https://www. swarmapp.com/c/aAOOKpJbN5L,,,,714484344811819008,https://twitter.com/meepokdry_/status/714484344811819008,kovan mrt station,kovan mrt
jskamay,2016-03-29 00:09:00,0,0,Who lives in Bukit panjang I need to pee,,,,714484686584557568,https://twitter.com/jskamay/status/714484686584557568,bukit panjang mrt station,bukit panjang
bishan_68,2016-03-29 00:09:00,0,0,أعوذ بالله من الشيطان الرجيم http:// sadqh.net /,,,,714484682818195460,https://twitter.com/bishan_68/status/714484682818195460,bishan mrt station,bishan
pigsflyidie,2016-03-29 00:09:00,0,1,@dominicseesyou move over to Bukit Batok .,,@dominicseesyou,,714484539293237248,https://twitter.com/pigsflyidie/status/714484539293237248,bukit batok mrt station,bukit batok
fyndoty,2016-03-29 00:12:00,0,0,Masa balik tak sah kalau tak main kejar kejar tepi jalan besar .,,,,714485385825390593,https://twitter.com/fyndoty/status/714485385825390593,jalan besar mrt station,jalan besar
Reubenyeox,2016-03-29 00:12:00,0,0,Fuh siglap,,,,714485241289646082,https://twitter.com/Reubenyeox/status/714485241289646082,siglap mrt station,siglap
Pravinkhalifa,2016-03-29 00:12:00,0,0,@jasveerboii make sure i dont get bored or hougang is gonna have a mama,,@jasveerboii,,714485291180949504,https://twitter.com/Pravinkhalifa/status/714485291180949504,hougang mrt station,hougang
michtop2010,2016-03-29 00:12:00,0,0,I'm at Singapore @ChangiAirport (SIN) in Singapore https://www. swarmapp.com/c/fuxNBiEN2jz,,@ChangiAirport,,714485269597134850,https://twitter.com/michtop2010/status/714485269597134850,changi airport mrt station,changi airport
IskandarHaider,2016-03-29 00:13:00,0,0,Wow 48mins from pasir ris to clementi,,,,714485500522803200,https://twitter.com/IskandarHaider/status/714485500522803200,pasir ris mrt station,pasir ris
jxfflxw,2016-03-29 00:13:00,0,0,I'm at Choa Chu Kang Bus Interchange - @smrt_singapore in Singapore w/ @gabrieltannn https://www. swarmapp.com/c/exx93q6SpHb,,@smrt_singapore @gabrieltannn,,714485481937854464,https://twitter.com/jxfflxw/status/714485481937854464,choa chu kang mrt station,choa chu kang
berita_tm,2016-03-29 00:14:00,0,0,"WALIKOTA TINJAU LOKASI TAMAN MAKAM RAUDLATUL JANNAH DI KELURAHAN TANAH MERAH Samarinda, (28/03/2016). Walikota... http:// fb.me/57FhOm7Lh",,,,714485909459177474,https://twitter.com/berita_tm/status/714485909459177474,tanah merah mrt station,tanah merah
artthisway,2016-03-29 00:15:00,0,1,"JAG has a secret William Kentridge chalk mural, Black Box #SecretsMW #MuseumWeek pic.twitter.com/0yRexK0eFl",,,#SecretsMW #MuseumWeek,714485994234322945,https://twitter.com/artthisway/status/714485994234322945,kent ridge mrt station,kent ridge
smurtsgei,2016-03-29 00:17:00,0,0,"NE14 Hougang is not crowded.Passengers who intend to travel To Harbourfront, please be inform of the situation.",,,,714486568388419584,https://twitter.com/smurtsgei/status/714486568388419584,hougang mrt station,hougang
jeffoon1,2016-03-29 00:19:00,0,0,Ex-Liverpool manager Gerard #Houllier joins #singapore #sleague club Tampines Rovers #lfc #ynwa http:// m.todayonline.com/sports/ex-live rpool-manager-gerard-houllier-joins-tampines-rovers …,,,#Houllier #singapore #sleague #lfc #ynwa,714487175807537153,https://twitter.com/jeffoon1/status/714487175807537153,tampines mrt station,tampines
hagane1972,2016-03-29 00:21:00,0,2,個人的な事情で再掲 さくら in Gardens by the Bay pic.twitter.com/CwKkawu0OP,,,,714487515013521408,https://twitter.com/hagane1972/status/714487515013521408,gardens by the bay mrt station,gardens by the bay
aahfeekiee,2016-03-29 00:23:00,0,0,@nsxnani oooo this is bishan right? i recall that building on the right is a pretty unique hdb flat bc of the open balcony,,@nsxnani,,714488195165999104,https://twitter.com/aahfeekiee/status/714488195165999104,bishan mrt station,bishan
alvinyhteo,2016-03-29 00:27:00,0,0,This Tampines ghastly CCTV footage shouldn’t be watched alone http:// fb.me/4Tm4zuLXr,,,,714488982772576256,https://twitter.com/alvinyhteo/status/714488982772576256,tampines mrt station,tampines
AmySyireen,2016-03-29 00:27:00,0,0,@AsyrafJoy udders at siglap,,@AsyrafJoy,,714489210074365952,https://twitter.com/AmySyireen/status/714489210074365952,siglap mrt station,siglap
nezadumaicos,2016-03-29 00:28:00,0,0,Clarke Quay Snapchat: http:// youtu.be/Fk2butjIcf4?a via @YouTube,,@YouTube,,714489440538910721,https://twitter.com/nezadumaicos/status/714489440538910721,clarke quay mrt station,clarke quay
IqmalChicken,2016-03-29 00:29:00,1,3,congrats @HarizSayyidi siglap majulah. east zone champion sey haha pic.twitter.com/Hlyy5uRvq7,,@HarizSayyidi,,714489512538157056,https://twitter.com/IqmalChicken/status/714489512538157056,siglap mrt station,siglap
nglkt,2016-03-29 00:31:00,0,1,@leinadnha depends on what kind of park.... hahaha bishan park or east coast park HAHAHA xD,,@leinadnha,,714490009466699778,https://twitter.com/nglkt/status/714490009466699778,bishan mrt station,bishan
patrickpang,2016-03-29 00:32:00,0,0,Tried the new temporary connection from Punggol East to KPE last evening. Saved some traveling time.,,,,714490383783174144,https://twitter.com/patrickpang/status/714490383783174144,punggol mrt station,punggol
c_yanyi,2016-03-29 00:32:00,0,0,I'm at Chester Express @Boon Lay in Singapore https://www. swarmapp.com/c/awfGaYxHtb9,,@Boon,,714490317144240129,https://twitter.com/c_yanyi/status/714490317144240129,boon lay mrt station,boon lay
paboleen,2016-03-29 00:32:00,0,0,I'm at Singapore @ChangiAirport (SIN) in Singapore w/ @maviskbj https://www. swarmapp.com/c/bSrq5H5meRF,,@ChangiAirport @maviskbj,,714490409943232513,https://twitter.com/paboleen/status/714490409943232513,changi airport mrt station,changi airport
RachelleLub,2016-03-29 00:34:00,1,1,I'm at Chester Express @Boon Lay in Singapore w/ @c_yanyi https://www. swarmapp.com/c/kCHxKPbzbGU,,@Boon @c_yanyi,,714490891176648705,https://twitter.com/RachelleLub/status/714490891176648705,boon lay mrt station,boon lay
DeebanKun,2016-03-29 00:36:00,0,0,Choa chu kang already,,,,714491424780070912,https://twitter.com/DeebanKun/status/714491424780070912,choa chu kang mrt station,choa chu kang
spxmz,2016-03-29 00:37:00,0,0,I'm at Pasir Ris Street 51 Block 537 in Singapore https://www. swarmapp.com/c/lpuK4bIxLgq,,,,714491733120323584,https://twitter.com/spxmz/status/714491733120323584,pasir ris mrt station,pasir ris
RhonanSangco,2016-03-29 00:37:00,0,0,Just posted a photo @Buona Vista MRT Station https://www. instagram.com/p/BDgPCozCbpx/,,@Buona,,714491634591920128,https://twitter.com/RhonanSangco/status/714491634591920128,buona vista mrt station,buona vista
cranioskulls,2016-03-29 00:39:00,0,0,Aku Merindu Kanmu @Clarke Quay https://www. instagram.com/p/BDgPQ0igA2f/,,@Clarke,,714492121894547460,https://twitter.com/cranioskulls/status/714492121894547460,clarke quay mrt station,clarke quay
bonbonkandora,2016-03-29 00:39:00,0,0,"Alhamdulillah (with Rinioktavinaa, Tita Putriianthy , and T at @changiairport ) — https:// path.com/p/4xKNL0",,@changiairport,,714492024024485889,https://twitter.com/bonbonkandora/status/714492024024485889,changi airport mrt station,changi airport
Zulhilmi_11,2016-03-29 00:39:00,0,0,Great day to end with siglap winning n got to watch batman vs superman pergh wat a day,,,,714492097936490496,https://twitter.com/Zulhilmi_11/status/714492097936490496,siglap mrt station,siglap
