username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
youngndangerouz,2013-04-04 00:00:00,0,0,"@ITitusyap HAHAHAHA SIAO ! Got alot place ! Bukit timah, kent ridge bukit panjang haha !",,@ITitusyap,,319479565695217664,https://twitter.com/youngndangerouz/status/319479565695217664,bukit panjang mrt station,bukit panjang
yushamil25,2013-04-04 00:00:00,0,0,fishing time with this 3 monkeys @IrwanNeymar @Syafiqwilshere @HkimBibs at bedok jetty.,,@IrwanNeymar @Syafiqwilshere @HkimBibs,,319479495692259329,https://twitter.com/yushamil25/status/319479495692259329,bedok mrt station,bedok
yinie_,2013-04-04 00:01:00,0,0,I'm at @ClarkeQuay (Singapore) w/ 10 others http:// 4sq.com/13Ry6uK,,@ClarkeQuay,,319479678127726592,https://twitter.com/yinie_/status/319479678127726592,clarke quay mrt station,clarke quay
SKINVESTIGATORS,2013-04-04 00:01:00,0,0,I'm 'Enraged' about this: 2 unemployed men charged for slashing at Tampines CC. http:// tinyurl.com/d7kqaqh,,,,319479835158265857,https://twitter.com/SKINVESTIGATORS/status/319479835158265857,tampines mrt station,tampines
ConanChow,2013-04-04 00:02:00,0,0,@AngAhSiaooo payalebar ! You?,,@AngAhSiaooo,,319479921342812160,https://twitter.com/ConanChow/status/319479921342812160,paya lebar mrt station,paya lebar
anthonylow97,2013-04-04 00:02:00,0,0,@milomonsteryk punggol won xinmin.. st hildas won dunman sec,,@milomonsteryk,,319479943341932544,https://twitter.com/anthonylow97/status/319479943341932544,punggol mrt station,punggol
SKINVESTIGATORS,2013-04-04 00:02:00,0,0,I'm 'Enraged' about this: Driver resists arrest after high-speed chase with Police from Punggol to Shento... http:// tinyurl.com/ce9uyky,,,,319480078054604800,https://twitter.com/SKINVESTIGATORS/status/319480078054604800,punggol mrt station,punggol
KavitaRachel,2013-04-04 00:03:00,0,0,@RyuKatsumi I am at yishun uh ;( No camp ?,,@RyuKatsumi,,319480226201624576,https://twitter.com/KavitaRachel/status/319480226201624576,yishun mrt station,yishun
aiahhhtan,2013-04-04 00:03:00,0,0,@Starbucks Changi Airport Singapore,,@Starbucks,,319480286335348736,https://twitter.com/aiahhhtan/status/319480286335348736,changi airport mrt station,changi airport
Tweet2Singapore,2013-04-04 00:03:00,0,0,RT @AryanBnzi Whole day at Rp.Finally reach kallang . Nw time for night class at Singapore Sports Council . Haha!Ignore the lips. **...,,@AryanBnzi,,319480188683563008,https://twitter.com/Tweet2Singapore/status/319480188683563008,kallang mrt station,kallang
eqasanz,2013-04-04 00:04:00,0,0,At some park at yishun chilling with the boys....,,,,319480501889019904,https://twitter.com/eqasanz/status/319480501889019904,yishun mrt station,yishun
inabans,2013-04-04 00:04:00,0,0,King of Karaoke 2013. Karaoke jamming at Didi's wedding on 31032013@Hougang Ave9. THE BATTLE BEGINS. http:// vimeo.com/63171364,,@Hougang,,319480503034064896,https://twitter.com/inabans/status/319480503034064896,hougang mrt station,hougang
IssCicakk,2013-04-04 00:04:00,0,0,@PrexxyJxmbx relek brader brader relek~ i'm fine as always. You ? :) you with? Trn simei ah hahaha,,@PrexxyJxmbx,,319480523795877888,https://twitter.com/IssCicakk/status/319480523795877888,simei mrt station,simei
SKINVESTIGATORS,2013-04-04 00:05:00,0,0,I'm 'OMG ' about this: Two foreigners bashed up at Clarke Quay after girl shouts 'molest'. http:// tinyurl.com/chachbo,,,,319480886418624513,https://twitter.com/SKINVESTIGATORS/status/319480886418624513,clarke quay mrt station,clarke quay
mynameisaizz,2013-04-04 00:05:00,1,1,@DINGDONGJENG haha come yishun someday la. Maybe we'll hangout at 666 haha,,@DINGDONGJENG,,319480874716508162,https://twitter.com/mynameisaizz/status/319480874716508162,yishun mrt station,yishun
asyraf_ladd,2013-04-04 00:06:00,0,0,Anyone wanna tag along with me to dhoby ghaut tomorrow ? You'll get to meet some champ fighters if you're a ONE FC fans. Need an accompany.,,,,319481017062793217,https://twitter.com/asyraf_ladd/status/319481017062793217,dhoby ghaut mrt station,dhoby ghaut
mzppa,2013-04-04 00:06:00,0,0,@NeymarAfiq your time is up la boy. Finally the rock has come back to gardens by the bay .,,@NeymarAfiq,,319481056568938496,https://twitter.com/mzppa/status/319481056568938496,gardens by the bay mrt station,gardens by the bay
amalina_mohamad,2013-04-04 00:06:00,0,0,Baru sampai tanah merah .mcm bese bas sp bumi sampai dulu.,,,,319481137988771840,https://twitter.com/amalina_mohamad/status/319481137988771840,tanah merah mrt station,tanah merah
StarTutor,2013-04-04 00:06:00,0,0,O4 EL tuition @Yishun ave 6 404. 2x2hrs/month. Preferred Gender: f. http:// startutor.sg/r:26109,,@Yishun,,319481088315621377,https://twitter.com/StarTutor/status/319481088315621377,yishun mrt station,yishun
majulahreport,2013-04-04 00:06:00,0,0,[RED] National B Div Vball: 2–0 victory for Punggol sends them to semis and knocks out Shuqun http:// j.mp/13RyQQs #Singapore,,,#Singapore,319480935781388289,https://twitter.com/majulahreport/status/319480935781388289,punggol mrt station,punggol
inabans,2013-04-04 00:06:00,0,0,King of Karaoke 2013. Karaoke jamming at Didi's wedding on 31032013 @Hougang Ave 9. LET THE BATTLE BEGINS. http:// youtu.be/h8TjZeK1V7A,,@Hougang,,319480957063278593,https://twitter.com/inabans/status/319480957063278593,hougang mrt station,hougang
