username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
MihairuYuki,2013-04-21 00:00:00,0,0,"Dawah outing at Pasir Ris Park today,Great and beneficial day spend with them!^^ pic.twitter.com/losvvDowvo",,,,325640105031266304,https://twitter.com/MihairuYuki/status/325640105031266304,pasir ris mrt station,pasir ris
NonsenseSeah,2013-04-21 00:00:00,0,0,Possibly walking home from serangoon station,,,,325640078628093952,https://twitter.com/NonsenseSeah/status/325640078628093952,serangoon mrt station,serangoon
lovyntay,2013-04-21 00:00:00,0,1,Stay over at bedok .... Having fun with @Lorenciatay @Louiicia,,@Lorenciatay @Louiicia,,325640041172963328,https://twitter.com/lovyntay/status/325640041172963328,bedok mrt station,bedok
HaiQalKhaLifa,2013-04-21 00:00:00,0,0,Homed from yishun !,,,,325640244479291392,https://twitter.com/HaiQalKhaLifa/status/325640244479291392,yishun mrt station,yishun
Tau_vic14,2013-04-21 00:01:00,0,0,"@infoSumbar RT @bola_indonesia : #AFCCUP 24 April 2013: Warriors FC vs Semen Padang At Jalan Besar Stadium, Jam 18.45 WIB - Not Live.",,@infoSumbar @bola_indonesia,#AFCCUP,325640267216588800,https://twitter.com/Tau_vic14/status/325640267216588800,jalan besar mrt station,jalan besar
icebeeear,2013-04-21 00:01:00,0,0,@cyril_evan u went to serangoon circus? Was the bar there good?:0,,@cyril_evan,,325640348506419200,https://twitter.com/icebeeear/status/325640348506419200,serangoon mrt station,serangoon
siti_nurhayatee,2013-04-21 00:01:00,0,0,ITCHY MOSQUITO BITES FROM TP REGATTA AT BEDOK RESERVOIR *scratch scratch*,,,,325640457763844097,https://twitter.com/siti_nurhayatee/status/325640457763844097,bedok mrt station,bedok
UGene_m,2013-04-21 00:01:00,0,0,Gardens by the bay #night scenes http:// instagram.com/p/YVR4MDpTRz/,,,#night,325640276414709762,https://twitter.com/UGene_m/status/325640276414709762,gardens by the bay mrt station,gardens by the bay
FLanevski,2013-04-21 00:01:00,0,0,@AmanSnchz datang telok blangah ah bhaijaan hahahahaha,,@AmanSnchz,,325640271691915264,https://twitter.com/FLanevski/status/325640271691915264,telok blangah mrt station,telok blangah
pointblanktank,2013-04-21 00:03:00,0,0,@TasyaaTweety tasyaaa.. where you? You going bedok ?,,@TasyaaTweety,,325640800396533760,https://twitter.com/pointblanktank/status/325640800396533760,bedok mrt station,bedok
xJavoox,2013-04-21 00:03:00,0,0,@Joyycceeex_ SEMBAWANG LA,,@Joyycceeex_,,325640865982853122,https://twitter.com/xJavoox/status/325640865982853122,sembawang mrt station,sembawang
STARRYcoconuttt,2013-04-21 00:03:00,0,1,"With @_Lim_YEQI_ walking to marymount mrt , #creepy and #eerie enough that the road to the mrt station… http:// instagram.com/p/YVR868SR6b/",,@_Lim_YEQI_,#creepy #eerie,325640878930665473,https://twitter.com/STARRYcoconuttt/status/325640878930665473,marymount mrt station,marymount mrt
HelloSamuelloh,2013-04-21 00:03:00,1,0,@Hadiatmajaya @JoonWeh @Jordanwzxc Ya chillll siaaaa next time we go yishun eat ah,,@Hadiatmajaya @JoonWeh @Jordanwzxc,,325640811637260289,https://twitter.com/HelloSamuelloh/status/325640811637260289,yishun mrt station,yishun
EOCforum,2013-04-21 00:03:00,3,2,Nih sob senjata ajib Bedok Cepot atau golok si cepot dari bandung http:// ow.ly/gtokI,,,,325640936451362816,https://twitter.com/EOCforum/status/325640936451362816,bedok mrt station,bedok
_junbelle,2013-04-21 00:04:00,0,0,@shayneee_ UH SERANGOON NORTH AVE 1 LOL,,@shayneee_,,325641242048331780,https://twitter.com/_junbelle/status/325641242048331780,serangoon mrt station,serangoon
rajomalam,2013-04-21 00:04:00,0,0,Nih sob senjata ajib Bedok Cepot atau golok si cepot dari bandung http:// ow.ly/gtokI,,,,325641123148206081,https://twitter.com/rajomalam/status/325641123148206081,bedok mrt station,bedok
xJavoox,2013-04-21 00:04:00,0,0,@Joyycceeex_ eh eh pls. Take boat go sembawang now leh! LOL,,@Joyycceeex_,,325641244975976450,https://twitter.com/xJavoox/status/325641244975976450,sembawang mrt station,sembawang
eichxlien,2013-04-21 00:04:00,0,0,Anyone staying at toa payoh ? HAHA,,,,325641150268579840,https://twitter.com/eichxlien/status/325641150268579840,toa payoh mrt station,toa payoh
gilanggulung,2013-04-21 00:04:00,0,0,"bedog om bukan bedok @EOCforum : Nih sob senjata ajib Bedok Cepot atau golok si cepot dari bandung http:// ow.ly/gtokI """,,@EOCforum,,325641122699415553,https://twitter.com/gilanggulung/status/325641122699415553,bedok mrt station,bedok
CheukHin,2013-04-21 00:05:00,0,0,Oops I missed bedok,,,,325641256258654209,https://twitter.com/CheukHin/status/325641256258654209,bedok mrt station,bedok
WuHafiz,2013-04-21 00:05:00,0,0,@IzzzulFahmi ak kat singe la ne...pusing2 nak lepak xtaw port shisya... And skg ak kat chua chu kang yg sunyi mcm kat sabak malam2,,@IzzzulFahmi,,325641475612372993,https://twitter.com/WuHafiz/status/325641475612372993,choa chu kang mrt station,chua chu kang
sriles05,2013-04-21 00:05:00,0,0,mudah2an besok jadi ke tanah merah ~,,,,325641342397083649,https://twitter.com/sriles05/status/325641342397083649,tanah merah mrt station,tanah merah
