username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
clxiiiii,2013-06-11 00:00:00,0,0,I wanna go to Sembawang just to camwhore with the purple walls leh,,,,344121892606734336,https://twitter.com/clxiiiii/status/344121892606734336,sembawang mrt station,sembawang
Ng_ZhengJie,2013-06-11 00:00:00,0,0,Ridding from pasir ris to my house is so cooling ..,,,,344121900076789760,https://twitter.com/Ng_ZhengJie/status/344121900076789760,pasir ris mrt station,pasir ris
sebby,2013-06-11 00:01:00,0,0,"I'm at Blk 146 Yishun Street 11 ( Yishun , Singapore) http:// 4sq.com/13tWKwN",,,,344122143891673088,https://twitter.com/sebby/status/344122143891673088,yishun mrt station,yishun
Satubudakk,2013-06-11 00:01:00,0,0,Overnight lanning 8-9 hours to go fml. Whos at Yishun lai,,,,344122055324733442,https://twitter.com/Satubudakk/status/344122055324733442,yishun mrt station,yishun
nadfiona,2013-06-11 00:01:00,0,0,@Satubudakk ape bikin kt yishun sia,,@Satubudakk,,344122206403584000,https://twitter.com/nadfiona/status/344122206403584000,yishun mrt station,yishun
aweirdcat,2013-06-11 00:02:00,0,0,@hijoker3 huh really? I just reached home. Was walking back from Lakeside mrt around 10mins ago haha,,@hijoker3,,344122307469512705,https://twitter.com/aweirdcat/status/344122307469512705,lakeside mrt station,lakeside mrt
haziqalfiqry,2013-06-11 00:02:00,0,0,@EpulVolt kau ni dah kenapa ? bila last kene bedok ? haha,,@EpulVolt,,344122330261381120,https://twitter.com/haziqalfiqry/status/344122330261381120,bedok mrt station,bedok
_afysatria,2013-06-11 00:02:00,1,0,Sape nak pegi rumah Matilda kat punggol ? Nak pegi masa Hari Raya pon boley ...,,,,344122331804889090,https://twitter.com/_afysatria/status/344122331804889090,punggol mrt station,punggol
ivanvebrian31,2013-06-11 00:02:00,0,0,"Baru pulang aktifitas >.< bedok bsa livur senjenak --""",,,,344122349525807105,https://twitter.com/ivanvebrian31/status/344122349525807105,bedok mrt station,bedok
imfaizalroslan,2013-06-11 00:03:00,0,0,"""@AriefTaylor: Had a great night today with @imfaizalroslan @ariffinsweet @AsdiElzarry at Jalan Besar Stadium""",,@AriefTaylor @imfaizalroslan @ariffinsweet @AsdiElzarry,,344122672139104256,https://twitter.com/imfaizalroslan/status/344122672139104256,jalan besar mrt station,jalan besar
