username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
litetutors,2013-06-06 00:00:00,0,0,"Pri 6 Eng, Maths, Sci at Yishun St 22 ( Yishun )! http:// nblo.gs/LS49W",,,,342309944734928896,https://twitter.com/litetutors/status/342309944734928896,yishun mrt station,yishun
litetutors,2013-06-06 00:00:00,0,0,Pri 6 Eng at Choa Chu Kang Cresent ( Choa Chu Kang )! http:// nblo.gs/LS49V,,,,342310000187809793,https://twitter.com/litetutors/status/342310000187809793,choa chu kang mrt station,choa chu kang
OnederTuition,2013-06-06 00:00:00,0,0,"W0050 P3 English, Maths, Science @Bukit Batok . $35- $40/hr 2x1.5hrs Weekday morning and Sat Morning. Current school teachers.",,@Bukit,,342309937852080129,https://twitter.com/OnederTuition/status/342309937852080129,bukit batok mrt station,bukit batok
D4V3N95,2013-06-06 00:00:00,0,0,@LOGE2214 haha siglap supporter siol.,,@LOGE2214,,342310005170642944,https://twitter.com/D4V3N95/status/342310005170642944,siglap mrt station,siglap
fenghaojk,2013-06-06 00:00:00,0,0,"I'm at bedok North Streets 3 block 528 home sweet home ( Bedok , bedok ) http:// 4sq.com/11Z4BFW",,,,342310018118463488,https://twitter.com/fenghaojk/status/342310018118463488,bedok mrt station,bedok
ShiekFazrul,2013-06-06 00:01:00,0,0,@MariaMaconochie ok near sembawang mart there's field you came with nasirah n nazirah when ghadaffi trying to give a love letter,,@MariaMaconochie,,342310238726275073,https://twitter.com/ShiekFazrul/status/342310238726275073,sembawang mrt station,sembawang
wanpingthegreat,2013-06-06 00:01:00,0,0,Impromptu zichar dinner at Boon Lay Raja Restaurant with family :) @MJordan4Life #food #foodporn … http:// instagram.com/p/aLt6acwPoU/,,@MJordan4Life,#food #foodporn,342310201212411904,https://twitter.com/wanpingthegreat/status/342310201212411904,boon lay mrt station,boon lay
dayahisk,2013-06-06 00:01:00,0,0,But without you..... RT @ilinixx Tampines 1. The best store I've worked at ever. Hands down.,,@ilinixx,,342310138142658561,https://twitter.com/dayahisk/status/342310138142658561,tampines mrt station,tampines
Abigailajr_,2013-06-06 00:02:00,0,0,@dericiousnut @leBrianLow yeap frm bishan to changi soo fast,,@dericiousnut @leBrianLow,,342310505832136705,https://twitter.com/Abigailajr_/status/342310505832136705,bishan mrt station,bishan
OnederTuition,2013-06-06 00:02:00,0,0,"E0051 JC1 Chemistry @Pasir Ris Rate: Negotiable. 1x1.5hrs. Monday, Wednesday (bwt 6.30-7pm) Sunday (from 8.30am) Current school teachers",,@Pasir,,342310343361564673,https://twitter.com/OnederTuition/status/342310343361564673,pasir ris mrt station,pasir ris
itzmedt,2013-06-06 00:02:00,0,0,@IMANAWESOMIST wah wah wah!!! Lai Lai ask him come tampines now.. si Gina sio,,@IMANAWESOMIST,,342310592511610881,https://twitter.com/itzmedt/status/342310592511610881,tampines mrt station,tampines
10CentsOnFire,2013-06-06 00:03:00,0,1,@kittypiexx_ kovan in the MRT,,@kittypiexx_,,342310609804730368,https://twitter.com/10CentsOnFire/status/342310609804730368,kovan mrt station,kovan mrt
OnederTuition,2013-06-06 00:03:00,0,0,NE0053 P5 Maths @Hougang $25-30/hr. 1x2hrs. Wedneday (after 3pm). Ex school teachers or experienced tutor may apply,,@Hougang,,342310827442966528,https://twitter.com/OnederTuition/status/342310827442966528,hougang mrt station,hougang
shyuanchuckles,2013-06-06 00:03:00,0,0,@shokmei Idk that shops name. Haha saw last week at pasir ris farmway,,@shokmei,,342310724015628290,https://twitter.com/shyuanchuckles/status/342310724015628290,pasir ris mrt station,pasir ris
OnederTuition,2013-06-06 00:03:00,0,0,E0052 JC2 H2 Econs and History @Tampines . $80-$100/hr. 1x2hrs. Weekday (aft 5pm). Current school teachers OR Ex school teachers,,@Tampines,,342310620084985857,https://twitter.com/OnederTuition/status/342310620084985857,tampines mrt station,tampines
HaziqAlafasy,2013-06-06 00:04:00,1,1,Peristiwa ini dilalui oleh kawan saya yang tinggal di Bukit Panjang .,,,,342311044728885248,https://twitter.com/HaziqAlafasy/status/342311044728885248,bukit panjang mrt station,bukit panjang
UdayBendito,2013-06-06 00:04:00,0,1,Off to Clarke quay .,,,,342310969810227202,https://twitter.com/UdayBendito/status/342310969810227202,clarke quay mrt station,clarke quay
smile_uwie,2013-06-06 00:05:00,0,0,Akhirnya nyampe juga...Arrived at changi airport http:// instagram.com/p/aLu5cmMfgN/,,,,342311176409059328,https://twitter.com/smile_uwie/status/342311176409059328,changi airport mrt station,changi airport
nxrunning,2013-06-06 00:05:00,0,0,@xchubtub bedok interchange lol it opens till very late one,,@xchubtub,,342311163599663108,https://twitter.com/nxrunning/status/342311163599663108,bedok mrt station,bedok
SHERNAYUH,2013-06-06 00:05:00,0,0,@Sofhisticated collect this pair of shoe i bought online from Simei or AMK then pass it to me when I'm free !!,,@Sofhisticated,,342311103709184001,https://twitter.com/SHERNAYUH/status/342311103709184001,simei mrt station,simei
MamuNaim22,2013-06-06 00:06:00,0,1,@EzzatyEssea Ouh so yu stay either tamp or simei . Hahaahh! Okay luh atleast yu tk ya travel far. :),,@EzzatyEssea,,342311452427837441,https://twitter.com/MamuNaim22/status/342311452427837441,simei mrt station,simei
jayjay_loh,2013-06-06 00:06:00,0,0,"Sembawang le, come-on bus faster, I still have work to do at home. =(",,,,342311480080883713,https://twitter.com/jayjay_loh/status/342311480080883713,sembawang mrt station,sembawang
destruxtion_,2013-06-06 00:06:00,0,0,@confused_cake See you tmr nicoll highway <3,,@confused_cake,,342311582430269440,https://twitter.com/destruxtion_/status/342311582430269440,nicoll highway mrt station,nicoll highway
