username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,place,key
b3w3n,2013-06-12 00:00:00,0,0,@arieparikesit kalo ke tiong bahru itu lewat mrt apa ya? Jln kaki jauh gak? Tq,,@arieparikesit,,344484178097737730,https://twitter.com/b3w3n/status/344484178097737730,tiong bahru mrt station,tiong bahru
Faehann,2013-06-12 00:00:00,0,0,Early in the morning trip to Changi Airport later on. Forcing myself to sleep soon.,,,,344484200046526465,https://twitter.com/Faehann/status/344484200046526465,changi airport mrt station,changi airport
suhaimi_sairi,2013-06-12 00:00:00,0,0,@nurulrozynadia nolah! Dulu tinggal yishun lah:) okay 4am okay! Hahaha,,@nurulrozynadia,,344484211618627585,https://twitter.com/suhaimi_sairi/status/344484211618627585,yishun mrt station,yishun
monkeyfish_,2013-06-12 00:01:00,0,0,should ask mummy for money later and go tampines ! :),,,,344484659071156225,https://twitter.com/monkeyfish_/status/344484659071156225,tampines mrt station,tampines
Finakitty,2013-06-12 00:01:00,0,0,You stay in the west right? Where? — Yes. Bukit gombak /batok :) haha http:// ask.fm/a/4a8ofc2m,,,,344484510781554688,https://twitter.com/Finakitty/status/344484510781554688,bukit gombak mrt station,bukit gombak
SingaporePNL,2013-06-12 00:01:00,0,0,OCEAN FRONT SUITES: New private condominium in Pasir Ris http:// singapore-property-new-launch.com/2013/06/09/oce an-front-suites/ …,,,,344484568755212288,https://twitter.com/SingaporePNL/status/344484568755212288,pasir ris mrt station,pasir ris
fe3q,2013-06-12 00:01:00,1,0,@rynaelsyaa ermm dekat lavender blakang 7-11 depan cheers tepi pantai bawah mrt track.. ahh there you go :) HAHAHAHA!!,,@rynaelsyaa,,344484492091731968,https://twitter.com/fe3q/status/344484492091731968,lavender mrt station,lavender mrt
JaceXenophia,2013-06-12 00:01:00,0,0,Night walking alone around pasir ris area with 1% battery!,,,,344484664381149184,https://twitter.com/JaceXenophia/status/344484664381149184,pasir ris mrt station,pasir ris
WalaoBojio,2013-06-12 00:01:00,0,0,@GuaiKia97 kovan mrt bah,,@GuaiKia97,,344484501914804224,https://twitter.com/WalaoBojio/status/344484501914804224,kovan mrt station,kovan mrt
DarrylAway,2013-06-12 00:01:00,0,0,@izgoh @seanleeleelee @ahweihahaz so i wait at yew tee for you? Cause i forgot the way....,,@izgoh @seanleeleelee @ahweihahaz,,344484619372072961,https://twitter.com/DarrylAway/status/344484619372072961,yew tee mrt station,yew tee
SingaporePNL,2013-06-12 00:02:00,0,0,New Punggol EC launching soon http:// singapore-property-new-launch.com/2013/06/09/new -punggol-ec/ …,,,,344484683393925120,https://twitter.com/SingaporePNL/status/344484683393925120,punggol mrt station,punggol
rafidahroo,2013-06-12 00:02:00,0,0,@AwuL21 no I wish it was scholes. This Friday is Giggs with Neville and Butt. At pasir ris . Go??,,@AwuL21,,344484904781885440,https://twitter.com/rafidahroo/status/344484904781885440,pasir ris mrt station,pasir ris
SingaporePNL,2013-06-12 00:02:00,0,0,CASSIA EDGE: New condominium launching soon near Dakota MRT http:// singapore-property-new-launch.com/2013/06/11/cas sia-edge/ …,,,,344484841783431168,https://twitter.com/SingaporePNL/status/344484841783431168,dakota mrt station,dakota mrt
redearth07,2013-06-12 00:02:00,0,0,Day 4. Supertrees. Gardens by the Bay . With @jang_lagua and wonderwoman2116. #mytravelgram #instaplace … http:// instagram.com/p/abLNt1ondq/,,@jang_lagua,#mytravelgram #instaplace,344484798754078721,https://twitter.com/redearth07/status/344484798754078721,gardens by the bay mrt station,gardens by the bay
mitsueki,2013-06-12 00:02:00,0,0,Meet the drinks stall uncle who gives out free breakfasts at Ang Mo Kio daily http:// wp.me/p2UvZT-RC,,,,344484916534321153,https://twitter.com/mitsueki/status/344484916534321153,ang mo kio mrt station,ang mo kio
auliikala,2013-06-12 00:03:00,0,0,@SzeeMinnn or near Tampines Street 45?:),,@SzeeMinnn,,344485047350472704,https://twitter.com/auliikala/status/344485047350472704,tampines mrt station,tampines
SensitiveBunny,2013-06-12 00:03:00,0,0,@TuunnTuuaah Yo Tun! Quick qns: did u happen to be at Tampines Mall at around 3 wearing black tshirt?,,@TuunnTuuaah,,344485097333989377,https://twitter.com/SensitiveBunny/status/344485097333989377,tampines mrt station,tampines
LimJieLin,2013-06-12 00:03:00,0,0,@Alson_Tang pasir ris hahaa you should be sleeping :b,,@Alson_Tang,,344485020779569152,https://twitter.com/LimJieLin/status/344485020779569152,pasir ris mrt station,pasir ris
JeromeOng14,2013-06-12 00:03:00,0,2,Pasir Ris Sec? Come only!!! :D,,,,344484930241314816,https://twitter.com/JeromeOng14/status/344484930241314816,pasir ris mrt station,pasir ris
MarcusChewd,2013-06-12 00:03:00,0,0,@limjiawen @chuaruqingg I need to get a new bicycle 1st before I can cycle to Hougang directly,,@limjiawen @chuaruqingg,,344485051867754499,https://twitter.com/MarcusChewd/status/344485051867754499,hougang mrt station,hougang
edricism,2013-06-12 00:04:00,0,0,"This sign at the Raffles Place MRT platform has been displaying ""3 Mins"" as the train arrival time for… http:// instagram.com/p/abLa7IvJdT/",,,,344485289739292672,https://twitter.com/edricism/status/344485289739292672,raffles place mrt station,raffles place
SoniQ_Oenyoe,2013-06-12 00:04:00,0,0,"Liburrr"" @rizkianaamalin2 : bedok sekolah ga min? TT"" @SoniQ_Oenyoe : Blm ngantuk,heheRT @rizkianaamalin2 : Keapa belum tidur min? Hayoo.,.RT""",,@rizkianaamalin2 @SoniQ_Oenyoe @rizkianaamalin2,,344485230314418176,https://twitter.com/SoniQ_Oenyoe/status/344485230314418176,bedok mrt station,bedok
ethan_efc,2013-06-12 00:04:00,0,0,"The famous noodles in Bedok 85, which standard has dropped... @85 Fengshan Centre http:// instagram.com/p/abLdixC_mW/",,@85,,344485213059043328,https://twitter.com/ethan_efc/status/344485213059043328,bedok mrt station,bedok
fauzie_mccoy,2013-06-12 00:04:00,0,0,Jalan besar tmr morning,,,,344485413530001410,https://twitter.com/fauzie_mccoy/status/344485413530001410,jalan besar mrt station,jalan besar
